State,County,Poverty_Percent,Median_Income,Year,Unemployment,Happiness Score,Tax,Lottery Sales $,Win Tax %
MN,Faribault County,11.7,49176.0,2016,4.391666666666667,63.2,7.3,20484395.0,7.25
MN,Fillmore County,12.3,60575.0,2016,4.025,63.2,7.3,20484395.0,7.25
MN,Freeborn County,11.0,48943.0,2016,3.808333333333333,63.2,7.3,20484395.0,7.25
MN,Goodhue County,7.7,66038.0,2016,3.725,63.2,7.3,20484395.0,7.25
MN,Grant County,12.0,51274.0,2016,4.65,63.2,7.3,20484395.0,7.25
MN,Hennepin County,10.9,71184.0,2016,3.333333333333333,63.2,7.3,20484395.0,7.25
MN,Houston County,8.5,58201.0,2016,3.9166666666666665,63.2,7.3,20484395.0,7.25
MN,Hubbard County,13.1,49129.0,2016,6.533333333333332,63.2,7.3,20484395.0,7.25
MN,Isanti County,7.7,68303.0,2016,4.666666666666667,63.2,7.3,20484395.0,7.25
MN,Itasca County,13.3,51644.0,2016,8.558333333333334,63.2,7.3,20484395.0,7.25
MN,Jackson County,8.7,58849.0,2016,4.508333333333333,63.2,7.3,20484395.0,7.25
MN,Kanabec County,13.2,51347.0,2016,6.475,63.2,7.3,20484395.0,7.25
MN,Kandiyohi County,11.5,53034.0,2016,3.8,63.2,7.3,20484395.0,7.25
MN,Kittson County,11.0,50012.0,2016,4.55,63.2,7.3,20484395.0,7.25
MN,Koochiching County,14.3,49393.0,2016,8.483333333333333,63.2,7.3,20484395.0,7.25
MN,Lac qui Parle County,9.7,49669.0,2016,4.258333333333333,63.2,7.3,20484395.0,7.25
MN,Lake County,9.1,62746.0,2016,6.408333333333332,63.2,7.3,20484395.0,7.25
MN,Lake of the Woods County,10.9,47584.0,2016,4.825,63.2,7.3,20484395.0,7.25
MN,Le Sueur County,8.4,63451.0,2016,4.883333333333333,63.2,7.3,20484395.0,7.25
MN,Lincoln County,12.7,46405.0,2016,3.6416666666666666,63.2,7.3,20484395.0,7.25
MN,Lyon County,12.8,52989.0,2016,3.558333333333333,63.2,7.3,20484395.0,7.25
MN,McLeod County,7.4,58393.0,2016,4.391666666666667,63.2,7.3,20484395.0,7.25
MN,Mahnomen County,17.5,41640.0,2016,5.75,63.2,7.3,20484395.0,7.25
MN,Marshall County,9.8,54651.0,2016,7.275,63.2,7.3,20484395.0,7.25
MN,Martin County,12.1,48326.0,2016,4.116666666666667,63.2,7.3,20484395.0,7.25
MN,Meeker County,7.1,61374.0,2016,4.483333333333333,63.2,7.3,20484395.0,7.25
MN,Mille Lacs County,12.1,53407.0,2016,5.941666666666666,63.2,7.3,20484395.0,7.25
MN,Morrison County,11.9,51422.0,2016,5.616666666666667,63.2,7.3,20484395.0,7.25
MN,Mower County,13.2,53302.0,2016,3.158333333333333,63.2,7.3,20484395.0,7.25
MN,Murray County,9.3,52373.0,2016,4.708333333333333,63.2,7.3,20484395.0,7.25
MN,Nicollet County,8.0,66868.0,2016,2.841666666666667,63.2,7.3,20484395.0,7.25
MN,Nobles County,11.6,56069.0,2016,3.7666666666666666,63.2,7.3,20484395.0,7.25
MN,Norman County,12.1,49572.0,2016,4.758333333333333,63.2,7.3,20484395.0,7.25
MN,Olmsted County,8.6,72511.0,2016,2.9916666666666667,63.2,7.3,20484395.0,7.25
MN,Otter Tail County,10.5,51252.0,2016,4.358333333333333,63.2,7.3,20484395.0,7.25
MN,Pennington County,9.8,52724.0,2016,5.75,63.2,7.3,20484395.0,7.25
MN,Pine County,12.2,50962.0,2016,5.833333333333332,63.2,7.3,20484395.0,7.25
MN,Pipestone County,10.9,51050.0,2016,3.8,63.2,7.3,20484395.0,7.25
MN,Polk County,14.5,50893.0,2016,4.35,63.2,7.3,20484395.0,7.25
MN,Pope County,9.1,58892.0,2016,3.55,63.2,7.3,20484395.0,7.25
MN,Ramsey County,13.9,60287.0,2016,3.583333333333333,63.2,7.3,20484395.0,7.25
MN,Red Lake County,9.8,50625.0,2016,7.291666666666668,63.2,7.3,20484395.0,7.25
MN,Redwood County,9.1,54918.0,2016,4.108333333333333,63.2,7.3,20484395.0,7.25
MN,Renville County,9.9,56724.0,2016,5.258333333333333,63.2,7.3,20484395.0,7.25
MN,Rice County,9.7,67726.0,2016,3.5,63.2,7.3,20484395.0,7.25
MN,Rock County,9.4,57518.0,2016,2.316666666666667,63.2,7.3,20484395.0,7.25
MN,Roseau County,7.8,55879.0,2016,5.091666666666667,63.2,7.3,20484395.0,7.25
MN,St. Louis County,14.7,50156.0,2016,5.716666666666668,63.2,7.3,20484395.0,7.25
MN,Scott County,5.5,91046.0,2016,3.208333333333333,63.2,7.3,20484395.0,7.25
MN,Sherburne County,6.3,83304.0,2016,4.058333333333334,63.2,7.3,20484395.0,7.25
MN,Sibley County,9.1,60978.0,2016,4.266666666666667,63.2,7.3,20484395.0,7.25
MN,Stearns County,11.7,57881.0,2016,3.7583333333333333,63.2,7.3,20484395.0,7.25
MN,Steele County,9.1,60619.0,2016,3.575,63.2,7.3,20484395.0,7.25
MN,Stevens County,11.1,58179.0,2016,2.9916666666666667,63.2,7.3,20484395.0,7.25
MN,Swift County,10.2,50954.0,2016,5.366666666666667,63.2,7.3,20484395.0,7.25
MN,Todd County,12.5,46255.0,2016,4.683333333333334,63.2,7.3,20484395.0,7.25
MN,Traverse County,12.7,50416.0,2016,3.858333333333333,63.2,7.3,20484395.0,7.25
MN,Wabasha County,7.6,63115.0,2016,3.691666666666667,63.2,7.3,20484395.0,7.25
MN,Wadena County,14.6,40963.0,2016,5.9,63.2,7.3,20484395.0,7.25
MN,Waseca County,9.3,53383.0,2016,4.3,63.2,7.3,20484395.0,7.25
MN,Washington County,4.5,90755.0,2016,3.333333333333333,63.2,7.3,20484395.0,7.25
MN,Watonwan County,11.3,49482.0,2016,4.866666666666667,63.2,7.3,20484395.0,7.25
MN,Wilkin County,8.9,54373.0,2016,3.2666666666666666,63.2,7.3,20484395.0,7.25
MN,Winona County,11.5,56499.0,2016,3.5416666666666665,63.2,7.3,20484395.0,7.25
MN,Wright County,5.3,76256.0,2016,3.858333333333333,63.2,7.3,20484395.0,7.25
MN,Yellow Medicine County,9.9,55690.0,2016,3.8333333333333335,63.2,7.3,20484395.0,7.25
MN,Aitkin County,12.1,44344.0,2017,6.2,70.81,7.42,17892776.0,7.25
MN,Anoka County,5.4,79097.0,2017,3.325,70.81,7.42,17892776.0,7.25
MN,Becker County,11.7,54502.0,2017,4.15,70.81,7.42,17892776.0,7.25
MN,Beltrami County,18.8,47336.0,2017,4.85,70.81,7.42,17892776.0,7.25
MN,Benton County,9.7,58572.0,2017,4.033333333333333,70.81,7.42,17892776.0,7.25
MN,Big Stone County,12.3,48553.0,2017,4.383333333333333,70.81,7.42,17892776.0,7.25
MN,Blue Earth County,16.3,56137.0,2017,2.908333333333333,70.81,7.42,17892776.0,7.25
MN,Brown County,8.0,57742.0,2017,3.7,70.81,7.42,17892776.0,7.25
MN,Carlton County,9.3,60740.0,2017,4.716666666666667,70.81,7.42,17892776.0,7.25
MN,Carver County,4.0,102511.0,2017,2.925,70.81,7.42,17892776.0,7.25
MN,Cass County,15.1,51884.0,2017,6.0,70.81,7.42,17892776.0,7.25
MN,Chippewa County,10.5,60039.0,2017,3.95,70.81,7.42,17892776.0,7.25
MN,Chisago County,6.1,82118.0,2017,3.941666666666667,70.81,7.42,17892776.0,7.25
MN,Clay County,12.0,60213.0,2017,3.208333333333333,70.81,7.42,17892776.0,7.25
MN,Clearwater County,14.8,48115.0,2017,8.675,70.81,7.42,17892776.0,7.25
MN,Cook County,8.8,51146.0,2017,3.9166666666666665,70.81,7.42,17892776.0,7.25
MN,Cottonwood County,11.3,48976.0,2017,5.233333333333333,70.81,7.42,17892776.0,7.25
MN,Crow Wing County,9.8,54065.0,2017,4.475,70.81,7.42,17892776.0,7.25
MN,Dakota County,5.8,81004.0,2017,3.033333333333333,70.81,7.42,17892776.0,7.25
MN,Dodge County,5.8,70431.0,2017,3.35,70.81,7.42,17892776.0,7.25
MN,Douglas County,7.3,62809.0,2017,3.1666666666666665,70.81,7.42,17892776.0,7.25
MN,Faribault County,12.1,45963.0,2017,4.166666666666667,70.81,7.42,17892776.0,7.25
MN,Fillmore County,10.3,56165.0,2017,3.5,70.81,7.42,17892776.0,7.25
MN,Freeborn County,11.8,52117.0,2017,3.6416666666666666,70.81,7.42,17892776.0,7.25
MN,Goodhue County,8.0,65953.0,2017,3.208333333333333,70.81,7.42,17892776.0,7.25
MN,Grant County,9.2,50943.0,2017,4.075,70.81,7.42,17892776.0,7.25
MN,Hennepin County,10.5,74568.0,2017,3.0083333333333333,70.81,7.42,17892776.0,7.25
MN,Houston County,7.6,55558.0,2017,3.408333333333333,70.81,7.42,17892776.0,7.25
MN,Hubbard County,11.5,56129.0,2017,5.625,70.81,7.42,17892776.0,7.25
MN,Isanti County,7.9,70594.0,2017,4.3,70.81,7.42,17892776.0,7.25
MN,Itasca County,11.2,49934.0,2017,6.933333333333334,70.81,7.42,17892776.0,7.25
MN,Jackson County,8.6,55981.0,2017,3.616666666666666,70.81,7.42,17892776.0,7.25
MN,Kanabec County,9.4,53181.0,2017,6.025,70.81,7.42,17892776.0,7.25
MN,Kandiyohi County,10.6,59816.0,2017,3.2583333333333333,70.81,7.42,17892776.0,7.25
MN,Kittson County,9.4,52327.0,2017,3.7,70.81,7.42,17892776.0,7.25
MN,Koochiching County,12.7,48942.0,2017,7.083333333333332,70.81,7.42,17892776.0,7.25
MN,Lac qui Parle County,9.8,53046.0,2017,3.433333333333333,70.81,7.42,17892776.0,7.25
MN,Lake County,8.4,55622.0,2017,3.866666666666666,70.81,7.42,17892776.0,7.25
MN,Lake of the Woods County,9.7,49828.0,2017,4.658333333333333,70.81,7.42,17892776.0,7.25
MN,Le Sueur County,7.7,69581.0,2017,4.641666666666667,70.81,7.42,17892776.0,7.25
MN,Lincoln County,10.4,51278.0,2017,3.216666666666667,70.81,7.42,17892776.0,7.25
MN,Lyon County,12.2,55255.0,2017,3.1666666666666665,70.81,7.42,17892776.0,7.25
MN,McLeod County,7.7,61822.0,2017,3.775,70.81,7.42,17892776.0,7.25
MN,Mahnomen County,21.0,43591.0,2017,4.966666666666667,70.81,7.42,17892776.0,7.25
MN,Marshall County,9.4,56330.0,2017,6.833333333333332,70.81,7.42,17892776.0,7.25
MN,Martin County,11.1,53805.0,2017,3.433333333333333,70.81,7.42,17892776.0,7.25
MN,Meeker County,9.1,56068.0,2017,4.025,70.81,7.42,17892776.0,7.25
MN,Mille Lacs County,11.0,53273.0,2017,5.516666666666668,70.81,7.42,17892776.0,7.25
MN,Morrison County,10.5,55709.0,2017,5.275,70.81,7.42,17892776.0,7.25
MN,Mower County,10.6,55772.0,2017,2.808333333333333,70.81,7.42,17892776.0,7.25
MN,Murray County,8.2,60682.0,2017,4.358333333333333,70.81,7.42,17892776.0,7.25
MN,Nicollet County,8.8,66944.0,2017,2.525,70.81,7.42,17892776.0,7.25
MN,Nobles County,12.8,49935.0,2017,3.158333333333333,70.81,7.42,17892776.0,7.25
MN,Norman County,12.7,50481.0,2017,4.65,70.81,7.42,17892776.0,7.25
MN,Olmsted County,8.3,77110.0,2017,2.691666666666667,70.81,7.42,17892776.0,7.25
MN,Otter Tail County,10.3,53033.0,2017,3.95,70.81,7.42,17892776.0,7.25
MN,Pennington County,10.3,56015.0,2017,5.583333333333332,70.81,7.42,17892776.0,7.25
MN,Pine County,12.2,52226.0,2017,5.658333333333332,70.81,7.42,17892776.0,7.25
MN,Pipestone County,9.7,50784.0,2017,3.316666666666667,70.81,7.42,17892776.0,7.25
MN,Polk County,11.6,54717.0,2017,4.191666666666666,70.81,7.42,17892776.0,7.25
MN,Pope County,8.0,59903.0,2017,3.058333333333333,70.81,7.42,17892776.0,7.25
MN,Ramsey County,14.0,61924.0,2017,3.225,70.81,7.42,17892776.0,7.25
MN,Red Lake County,10.3,51785.0,2017,6.516666666666668,70.81,7.42,17892776.0,7.25
MN,Redwood County,10.0,53985.0,2017,4.066666666666666,70.81,7.42,17892776.0,7.25
MN,Renville County,10.4,54758.0,2017,4.383333333333333,70.81,7.42,17892776.0,7.25
MN,Rice County,11.1,65011.0,2017,3.158333333333333,70.81,7.42,17892776.0,7.25
MN,Rock County,9.3,60041.0,2017,2.1,70.81,7.42,17892776.0,7.25
MN,Roseau County,8.3,58742.0,2017,4.825,70.81,7.42,17892776.0,7.25
MN,St. Louis County,14.5,53013.0,2017,4.608333333333333,70.81,7.42,17892776.0,7.25
MN,Scott County,4.0,99685.0,2017,2.8833333333333333,70.81,7.42,17892776.0,7.25
MN,Sherburne County,4.3,87094.0,2017,3.716666666666667,70.81,7.42,17892776.0,7.25
MN,Sibley County,7.7,59378.0,2017,3.575,70.81,7.42,17892776.0,7.25
MN,Stearns County,11.0,63017.0,2017,3.375,70.81,7.42,17892776.0,7.25
MN,Steele County,9.3,60143.0,2017,3.3666666666666667,70.81,7.42,17892776.0,7.25
MN,Stevens County,10.3,59406.0,2017,2.6333333333333333,70.81,7.42,17892776.0,7.25
MN,Swift County,11.5,53561.0,2017,4.083333333333333,70.81,7.42,17892776.0,7.25
MN,Todd County,13.3,49962.0,2017,3.908333333333333,70.81,7.42,17892776.0,7.25
MN,Traverse County,13.0,50692.0,2017,3.533333333333333,70.81,7.42,17892776.0,7.25
MN,Wabasha County,7.0,63374.0,2017,3.316666666666667,70.81,7.42,17892776.0,7.25
MN,Wadena County,15.7,45716.0,2017,5.525,70.81,7.42,17892776.0,7.25
MN,Waseca County,10.3,59246.0,2017,3.858333333333333,70.81,7.42,17892776.0,7.25
MN,Washington County,4.2,92582.0,2017,2.9916666666666667,70.81,7.42,17892776.0,7.25
MN,Watonwan County,11.2,50678.0,2017,4.3,70.81,7.42,17892776.0,7.25
MN,Wilkin County,9.3,58118.0,2017,3.1083333333333334,70.81,7.42,17892776.0,7.25
MN,Winona County,13.8,55577.0,2017,3.083333333333333,70.81,7.42,17892776.0,7.25
MN,Wright County,5.4,80805.0,2017,3.5166666666666666,70.81,7.42,17892776.0,7.25
MN,Yellow Medicine County,9.9,53596.0,2017,3.441666666666667,70.81,7.42,17892776.0,7.25
MN,Aitkin County,13.7,44016.0,2018,5.783333333333332,69.035,7.43,46106376.0,7.25
MN,Anoka County,5.6,82284.0,2018,2.8833333333333333,69.035,7.43,46106376.0,7.25
MN,Becker County,11.1,59440.0,2018,3.691666666666667,69.035,7.43,46106376.0,7.25
MN,Beltrami County,18.4,47073.0,2018,4.233333333333333,69.035,7.43,46106376.0,7.25
MN,Benton County,10.2,61341.0,2018,3.591666666666667,69.035,7.43,46106376.0,7.25
MN,Big Stone County,11.3,51058.0,2018,3.9583333333333335,69.035,7.43,46106376.0,7.25
MN,Blue Earth County,15.1,58132.0,2018,2.6083333333333334,69.035,7.43,46106376.0,7.25
MN,Brown County,8.4,60626.0,2018,3.475,69.035,7.43,46106376.0,7.25
MN,Carlton County,10.1,60412.0,2018,4.241666666666667,69.035,7.43,46106376.0,7.25
MN,Carver County,3.8,104248.0,2018,2.5416666666666665,69.035,7.43,46106376.0,7.25
MN,Cass County,12.9,48651.0,2018,5.383333333333333,69.035,7.43,46106376.0,7.25
MN,Chippewa County,8.8,53540.0,2018,3.283333333333333,69.035,7.43,46106376.0,7.25
MN,Chisago County,6.4,82814.0,2018,3.4833333333333334,69.035,7.43,46106376.0,7.25
MN,Clay County,11.8,65914.0,2018,2.958333333333333,69.035,7.43,46106376.0,7.25
MN,Clearwater County,12.8,51475.0,2018,8.333333333333334,69.035,7.43,46106376.0,7.25
MN,Cook County,9.6,54465.0,2018,3.6333333333333333,69.035,7.43,46106376.0,7.25
MN,Cottonwood County,10.4,51788.0,2018,3.691666666666667,69.035,7.43,46106376.0,7.25
MN,Crow Wing County,12.6,53481.0,2018,4.091666666666667,69.035,7.43,46106376.0,7.25
MN,Dakota County,6.3,86403.0,2018,2.6333333333333333,69.035,7.43,46106376.0,7.25
MN,Dodge County,6.1,75955.0,2018,3.1166666666666667,69.035,7.43,46106376.0,7.25
MN,Douglas County,8.8,60979.0,2018,2.933333333333333,69.035,7.43,46106376.0,7.25
MN,Faribault County,11.7,52560.0,2018,3.575,69.035,7.43,46106376.0,7.25
MN,Fillmore County,9.9,58761.0,2018,3.216666666666667,69.035,7.43,46106376.0,7.25
MN,Freeborn County,9.9,52010.0,2018,3.308333333333333,69.035,7.43,46106376.0,7.25
MN,Goodhue County,7.1,67039.0,2018,2.85,69.035,7.43,46106376.0,7.25
MN,Grant County,9.9,54917.0,2018,4.133333333333333,69.035,7.43,46106376.0,7.25
MN,Hennepin County,10.3,76067.0,2018,2.591666666666667,69.035,7.43,46106376.0,7.25
MN,Houston County,8.5,59613.0,2018,2.966666666666667,69.035,7.43,46106376.0,7.25
MN,Hubbard County,12.0,55687.0,2018,5.166666666666667,69.035,7.43,46106376.0,7.25
MN,Isanti County,7.6,73468.0,2018,3.841666666666667,69.035,7.43,46106376.0,7.25
MN,Itasca County,11.8,53143.0,2018,5.591666666666668,69.035,7.43,46106376.0,7.25
MN,Jackson County,8.8,57786.0,2018,3.0,69.035,7.43,46106376.0,7.25
MN,Kanabec County,11.3,56950.0,2018,5.625,69.035,7.43,46106376.0,7.25
MN,Kandiyohi County,11.5,60579.0,2018,3.05,69.035,7.43,46106376.0,7.25
MN,Kittson County,10.0,54438.0,2018,3.0,69.035,7.43,46106376.0,7.25
MN,Koochiching County,14.9,46281.0,2018,6.333333333333332,69.035,7.43,46106376.0,7.25
MN,Lac qui Parle County,9.5,52445.0,2018,3.7666666666666666,69.035,7.43,46106376.0,7.25
MN,Lake County,8.6,61015.0,2018,3.275,69.035,7.43,46106376.0,7.25
MN,Lake of the Woods County,10.4,52058.0,2018,3.933333333333333,69.035,7.43,46106376.0,7.25
MN,Le Sueur County,7.8,67269.0,2018,4.258333333333333,69.035,7.43,46106376.0,7.25
MN,Lincoln County,10.1,51305.0,2018,3.1,69.035,7.43,46106376.0,7.25
MN,Lyon County,12.1,57690.0,2018,2.95,69.035,7.43,46106376.0,7.25
MN,McLeod County,7.1,61959.0,2018,3.25,69.035,7.43,46106376.0,7.25
MN,Mahnomen County,20.9,43162.0,2018,4.758333333333333,69.035,7.43,46106376.0,7.25
MN,Marshall County,8.2,58105.0,2018,5.941666666666666,69.035,7.43,46106376.0,7.25
MN,Martin County,13.7,50821.0,2018,3.25,69.035,7.43,46106376.0,7.25
MN,Meeker County,7.5,66557.0,2018,3.6,69.035,7.43,46106376.0,7.25
MN,Mille Lacs County,12.4,53289.0,2018,4.95,69.035,7.43,46106376.0,7.25
MN,Morrison County,10.1,57471.0,2018,4.825,69.035,7.43,46106376.0,7.25
MN,Mower County,11.6,53387.0,2018,2.808333333333333,69.035,7.43,46106376.0,7.25
MN,Murray County,8.2,59938.0,2018,3.875,69.035,7.43,46106376.0,7.25
MN,Nicollet County,8.7,66209.0,2018,2.2916666666666665,69.035,7.43,46106376.0,7.25
MN,Nobles County,10.8,55766.0,2018,2.708333333333333,69.035,7.43,46106376.0,7.25
MN,Norman County,10.9,48799.0,2018,4.466666666666667,69.035,7.43,46106376.0,7.25
MN,Olmsted County,7.1,76001.0,2018,2.3916666666666666,69.035,7.43,46106376.0,7.25
MN,Otter Tail County,10.3,53778.0,2018,3.741666666666666,69.035,7.43,46106376.0,7.25
MN,Pennington County,9.2,57494.0,2018,4.283333333333333,69.035,7.43,46106376.0,7.25
MN,Pine County,12.0,50387.0,2018,5.025,69.035,7.43,46106376.0,7.25
MN,Pipestone County,10.4,55378.0,2018,2.9916666666666667,69.035,7.43,46106376.0,7.25
MN,Polk County,12.0,60180.0,2018,3.816666666666667,69.035,7.43,46106376.0,7.25
MN,Pope County,8.4,60975.0,2018,2.708333333333333,69.035,7.43,46106376.0,7.25
MN,Ramsey County,14.6,62937.0,2018,2.783333333333333,69.035,7.43,46106376.0,7.25
MN,Red Lake County,10.7,54412.0,2018,5.283333333333333,69.035,7.43,46106376.0,7.25
MN,Redwood County,9.4,56760.0,2018,3.7083333333333335,69.035,7.43,46106376.0,7.25
MN,Renville County,10.5,59787.0,2018,4.1,69.035,7.43,46106376.0,7.25
MN,Rice County,9.6,67024.0,2018,2.875,69.035,7.43,46106376.0,7.25
MN,Rock County,8.9,63503.0,2018,2.3833333333333333,69.035,7.43,46106376.0,7.25
MN,Roseau County,8.5,60239.0,2018,3.441666666666667,69.035,7.43,46106376.0,7.25
MN,St. Louis County,14.7,53833.0,2018,3.816666666666667,69.035,7.43,46106376.0,7.25
MN,Scott County,5.2,101427.0,2018,2.583333333333333,69.035,7.43,46106376.0,7.25
MN,Sherburne County,6.5,81850.0,2018,3.2416666666666667,69.035,7.43,46106376.0,7.25
MN,Sibley County,7.1,66209.0,2018,3.283333333333333,69.035,7.43,46106376.0,7.25
MN,Stearns County,12.4,60843.0,2018,3.05,69.035,7.43,46106376.0,7.25
MN,Steele County,9.6,65323.0,2018,3.058333333333333,69.035,7.43,46106376.0,7.25
MN,Stevens County,11.2,61929.0,2018,2.45,69.035,7.43,46106376.0,7.25
MN,Swift County,10.2,51552.0,2018,3.7666666666666666,69.035,7.43,46106376.0,7.25
MN,Todd County,12.4,58113.0,2018,4.033333333333333,69.035,7.43,46106376.0,7.25
MN,Traverse County,13.1,49773.0,2018,3.333333333333333,69.035,7.43,46106376.0,7.25
MN,Wabasha County,7.4,63633.0,2018,3.083333333333333,69.035,7.43,46106376.0,7.25
MN,Wadena County,14.4,46312.0,2018,5.375,69.035,7.43,46106376.0,7.25
MN,Waseca County,9.2,58335.0,2018,4.225,69.035,7.43,46106376.0,7.25
MN,Washington County,4.2,95840.0,2018,2.591666666666667,69.035,7.43,46106376.0,7.25
MN,Watonwan County,10.7,51962.0,2018,3.558333333333333,69.035,7.43,46106376.0,7.25
MN,Wilkin County,9.4,61387.0,2018,3.1083333333333334,69.035,7.43,46106376.0,7.25
MN,Winona County,13.0,56076.0,2018,2.716666666666667,69.035,7.43,46106376.0,7.25
MN,Wright County,4.9,87377.0,2018,3.091666666666667,69.035,7.43,46106376.0,7.25
MN,Yellow Medicine County,11.7,56528.0,2018,3.091666666666667,69.035,7.43,46106376.0,7.25
MN,Aitkin County,12.5,51936.0,2019,6.033333333333332,67.26,7.46,30143258.0,7.25
MN,Anoka County,6.2,83363.0,2019,3.0166666666666666,67.26,7.46,30143258.0,7.25
MN,Becker County,10.2,61311.0,2019,3.8916666666666666,67.26,7.46,30143258.0,7.25
MN,Beltrami County,16.3,54638.0,2019,4.175,67.26,7.46,30143258.0,7.25
MN,Benton County,8.6,63395.0,2019,3.816666666666667,67.26,7.46,30143258.0,7.25
MN,Big Stone County,11.0,52692.0,2019,4.125,67.26,7.46,30143258.0,7.25
MN,Blue Earth County,15.2,60408.0,2019,2.716666666666667,67.26,7.46,30143258.0,7.25
MN,Brown County,7.4,62904.0,2019,3.558333333333333,67.26,7.46,30143258.0,7.25
MN,Carlton County,9.1,65749.0,2019,4.358333333333333,67.26,7.46,30143258.0,7.25
MN,Carver County,4.3,101891.0,2019,2.691666666666667,67.26,7.46,30143258.0,7.25
MN,Cass County,11.4,54267.0,2019,5.475,67.26,7.46,30143258.0,7.25
MN,Chippewa County,10.4,54984.0,2019,3.808333333333333,67.26,7.46,30143258.0,7.25
MN,Chisago County,6.2,84811.0,2019,3.675,67.26,7.46,30143258.0,7.25
MN,Clay County,11.9,64874.0,2019,2.9916666666666667,67.26,7.46,30143258.0,7.25
MN,Clearwater County,11.5,54896.0,2019,8.041666666666666,67.26,7.46,30143258.0,7.25
MN,Cook County,8.9,58664.0,2019,4.316666666666666,67.26,7.46,30143258.0,7.25
MN,Cottonwood County,10.8,53725.0,2019,3.625,67.26,7.46,30143258.0,7.25
MN,Crow Wing County,10.5,60384.0,2019,4.258333333333333,67.26,7.46,30143258.0,7.25
MN,Dakota County,6.3,89075.0,2019,2.816666666666667,67.26,7.46,30143258.0,7.25
MN,Dodge County,5.6,86436.0,2019,3.308333333333333,67.26,7.46,30143258.0,7.25
MN,Douglas County,6.3,67592.0,2019,3.091666666666667,67.26,7.46,30143258.0,7.25
MN,Faribault County,12.2,54193.0,2019,4.058333333333334,67.26,7.46,30143258.0,7.25
MN,Fillmore County,9.4,62716.0,2019,3.2583333333333333,67.26,7.46,30143258.0,7.25
MN,Freeborn County,9.6,56716.0,2019,3.3666666666666667,67.26,7.46,30143258.0,7.25
MN,Goodhue County,7.1,71497.0,2019,3.0,67.26,7.46,30143258.0,7.25
MN,Grant County,8.8,55247.0,2019,4.35,67.26,7.46,30143258.0,7.25
MN,Hennepin County,9.7,82323.0,2019,2.716666666666667,67.26,7.46,30143258.0,7.25
MN,Houston County,7.8,64920.0,2019,3.15,67.26,7.46,30143258.0,7.25
MN,Hubbard County,11.2,56064.0,2019,5.325,67.26,7.46,30143258.0,7.25
MN,Isanti County,6.9,77963.0,2019,3.925,67.26,7.46,30143258.0,7.25
MN,Itasca County,11.2,58660.0,2019,5.808333333333334,67.26,7.46,30143258.0,7.25
MN,Jackson County,9.8,57915.0,2019,3.3583333333333334,67.26,7.46,30143258.0,7.25
MN,Kanabec County,10.1,63595.0,2019,5.741666666666667,67.26,7.46,30143258.0,7.25
MN,Kandiyohi County,9.8,64129.0,2019,3.458333333333333,67.26,7.46,30143258.0,7.25
MN,Kittson County,9.2,62762.0,2019,3.558333333333333,67.26,7.46,30143258.0,7.25
MN,Koochiching County,13.0,52545.0,2019,6.158333333333332,67.26,7.46,30143258.0,7.25
MN,Lac qui Parle County,9.5,56825.0,2019,3.683333333333333,67.26,7.46,30143258.0,7.25
MN,Lake County,9.0,61082.0,2019,3.533333333333333,67.26,7.46,30143258.0,7.25
MN,Lake of the Woods County,9.2,56244.0,2019,4.058333333333334,67.26,7.46,30143258.0,7.25
MN,Le Sueur County,7.1,75519.0,2019,4.383333333333333,67.26,7.46,30143258.0,7.25
MN,Lincoln County,10.1,55328.0,2019,3.716666666666667,67.26,7.46,30143258.0,7.25
MN,Lyon County,10.6,63849.0,2019,3.1166666666666667,67.26,7.46,30143258.0,7.25
MN,McLeod County,6.3,64380.0,2019,3.608333333333333,67.26,7.46,30143258.0,7.25
MN,Mahnomen County,21.3,46702.0,2019,4.625,67.26,7.46,30143258.0,7.25
MN,Marshall County,7.5,59793.0,2019,5.75,67.26,7.46,30143258.0,7.25
MN,Martin County,10.5,54602.0,2019,3.683333333333333,67.26,7.46,30143258.0,7.25
MN,Meeker County,7.9,63812.0,2019,3.775,67.26,7.46,30143258.0,7.25
MN,Mille Lacs County,11.4,59262.0,2019,5.275,67.26,7.46,30143258.0,7.25
MN,Morrison County,8.9,61847.0,2019,5.058333333333334,67.26,7.46,30143258.0,7.25
MN,Mower County,11.5,55276.0,2019,2.941666666666667,67.26,7.46,30143258.0,7.25
MN,Murray County,8.5,61007.0,2019,4.233333333333333,67.26,7.46,30143258.0,7.25
MN,Nicollet County,9.9,71067.0,2019,2.4916666666666667,67.26,7.46,30143258.0,7.25
MN,Nobles County,11.0,57300.0,2019,2.9,67.26,7.46,30143258.0,7.25
MN,Norman County,10.4,53961.0,2019,4.716666666666667,67.26,7.46,30143258.0,7.25
MN,Olmsted County,6.7,80631.0,2019,2.5083333333333333,67.26,7.46,30143258.0,7.25
MN,Otter Tail County,11.0,59901.0,2019,4.108333333333333,67.26,7.46,30143258.0,7.25
MN,Pennington County,9.8,55870.0,2019,4.45,67.26,7.46,30143258.0,7.25
MN,Pine County,11.6,55684.0,2019,5.408333333333332,67.26,7.46,30143258.0,7.25
MN,Pipestone County,11.1,55405.0,2019,3.45,67.26,7.46,30143258.0,7.25
MN,Polk County,10.8,60582.0,2019,3.866666666666666,67.26,7.46,30143258.0,7.25
MN,Pope County,8.9,59442.0,2019,3.066666666666667,67.26,7.46,30143258.0,7.25
