,State,County,Poverty_Percent,Median_Income,Year,Unemployment,Happiness Score,Tax,Lottery Sales $,Win Tax %,County Happiness
20897,SD,Lincoln County,4.7,78360.0,2012,3.05,68.0,5.83,3891964.0,0.0,69.84967741935483
20898,SD,Lyman County,22.2,40874.0,2012,5.625,68.0,5.83,3891964.0,0.0,63.512129380053906
20899,SD,McCook County,10.7,49638.0,2012,3.583333333333333,68.0,5.83,3891964.0,0.0,70.68436406067678
20900,SD,McPherson County,16.9,38211.0,2012,4.375,68.0,5.83,3891964.0,0.0,66.2623384253819
20901,SD,Marshall County,13.3,47765.0,2012,4.55,68.0,5.83,3891964.0,0.0,69.69509803921568
20902,SD,Meade County,9.8,51427.0,2012,4.158333333333333,68.0,5.83,3891964.0,0.0,70.9195223880597
20903,SD,Mellette County,34.3,32164.0,2012,7.4,68.0,5.83,3891964.0,0.0,61.913189448441244
20904,SD,Miner County,12.0,46311.0,2012,3.4166666666666665,68.0,5.83,3891964.0,0.0,70.65945945945946
20905,SD,Minnehaha County,11.6,48932.0,2012,3.75,68.0,5.83,3891964.0,0.0,70.83387622149837
20906,SD,Moody County,10.2,51945.0,2012,5.183333333333334,68.0,5.83,3891964.0,0.0,69.7184182015168
20907,SD,Pennington County,13.5,49033.0,2012,4.166666666666667,68.0,5.83,3891964.0,0.0,71.18396226415095
20908,SD,Perkins County,14.0,38695.0,2012,3.8,68.0,5.83,3891964.0,0.0,70.98876404494382
20909,SD,Potter County,11.1,47805.0,2012,3.875,68.0,5.83,3891964.0,0.0,70.87228714524207
20910,SD,Roberts County,20.2,40759.0,2012,5.425,68.0,5.83,3891964.0,0.0,63.723512195121955
20911,SD,Sanborn County,13.2,44800.0,2012,3.316666666666667,68.0,5.83,3891964.0,0.0,70.65065590312815
20912,SD,Spink County,11.0,48823.0,2012,3.875,68.0,5.83,3891964.0,0.0,70.8655462184874
20913,SD,Stanley County,9.1,54512.0,2012,2.833333333333333,68.0,5.83,3891964.0,0.0,70.16061452513966
20914,SD,Sully County,7.3,56221.0,2012,2.933333333333333,68.0,5.83,3891964.0,0.0,70.09250814332248
20915,SD,Todd County,39.7,28943.0,2012,9.216666666666667,68.0,5.83,3891964.0,0.0,60.51989778534923
20916,SD,Tripp County,17.9,41905.0,2012,3.5166666666666666,68.0,5.83,3891964.0,0.0,66.53038910505836
20917,SD,Turner County,9.9,52447.0,2012,3.308333333333333,68.0,5.83,3891964.0,0.0,70.47968454258675
20918,SD,Union County,6.5,64772.0,2012,4.5,68.0,5.83,3891964.0,0.0,69.32954545454545
20919,SD,Walworth County,14.4,40622.0,2012,5.85,68.0,5.83,3891964.0,0.0,70.08
20920,SD,Yankton County,13.9,48284.0,2012,3.4833333333333334,68.0,5.83,3891964.0,0.0,70.78533077660595
20921,SD,Ziebach County,46.6,30856.0,2012,6.558333333333334,68.0,5.83,3891964.0,0.0,62.250791660134816
20922,SD,Aurora County,10.8,46493.0,2013,2.6416666666666666,66.15,5.83,3652314.0,0.0,68.27250464972103
20923,SD,Beadle County,16.5,43682.0,2013,3.5083333333333333,66.15,5.83,3652314.0,0.0,64.70341524364848
20924,SD,Bennett County,35.5,35083.0,2013,6.225,66.15,5.83,3652314.0,0.0,60.853714799281015
20925,SD,Bon Homme County,14.9,45803.0,2013,3.175,66.15,5.83,3652314.0,0.0,68.76728907330568
20926,SD,Brookings County,13.6,51893.0,2013,3.341666666666667,66.15,5.83,3652314.0,0.0,68.83253812100345
20927,SD,Brown County,10.6,50047.0,2013,3.191666666666667,66.15,5.83,3652314.0,0.0,68.60305135951663
20928,SD,Brule County,13.9,45878.0,2013,3.3833333333333333,66.15,5.83,3652314.0,0.0,68.87102217936355
20929,SD,Buffalo County,41.0,21572.0,2013,8.658333333333333,66.15,5.83,3652314.0,0.0,59.001317335123346
20930,SD,Butte County,14.3,41413.0,2013,3.8,66.15,5.83,3652314.0,0.0,69.15220994475139
20931,SD,Campbell County,9.8,47579.0,2013,3.5,66.15,5.83,3652314.0,0.0,68.72894736842106
20932,SD,Charles Mix County,24.3,37996.0,2013,4.258333333333333,66.15,5.83,3652314.0,0.0,62.52662678727751
20933,SD,Clark County,12.0,45592.0,2013,3.875,66.15,5.83,3652314.0,0.0,69.07913385826772
20934,SD,Clay County,20.8,41970.0,2013,3.6166666666666663,66.15,5.83,3652314.0,0.0,64.60952218430035
20935,SD,Codington County,10.1,49022.0,2013,3.5083333333333333,66.15,5.83,3652314.0,0.0,68.75385793018984
20936,SD,Corson County,43.0,31418.0,2013,6.775,66.15,5.83,3652314.0,0.0,60.29716223003516
20937,SD,Custer County,10.8,51326.0,2013,5.016666666666667,66.15,5.83,3652314.0,0.0,67.8627502634352
20938,SD,Davison County,12.6,47506.0,2013,3.066666666666667,66.15,5.83,3652314.0,0.0,68.61638297872341
20939,SD,Day County,14.3,44188.0,2013,5.158333333333333,66.15,5.83,3652314.0,0.0,68.04543897216274
20940,SD,Deuel County,9.2,52527.0,2013,5.533333333333332,66.15,5.83,3652314.0,0.0,67.87760180995475
20941,SD,Dewey County,28.7,34389.0,2013,15.158333333333333,66.15,5.83,3652314.0,0.0,56.23069542086263
20942,SD,Douglas County,11.0,48344.0,2013,3.1083333333333334,66.15,5.83,3652314.0,0.0,68.5735085646781
20943,SD,Edmunds County,10.9,51352.0,2013,2.7583333333333333,66.15,5.83,3652314.0,0.0,68.3512812690665
20944,SD,Fall River County,14.6,39552.0,2013,4.933333333333334,66.15,5.83,3652314.0,0.0,67.99368600682594
20945,SD,Faulk County,11.6,50092.0,2013,3.208333333333333,66.15,5.83,3652314.0,0.0,68.66322453573439
20946,SD,Grant County,10.5,51065.0,2013,4.125,66.15,5.83,3652314.0,0.0,69.11153846153847
20947,SD,Gregory County,17.6,35589.0,2013,3.825,66.15,5.83,3652314.0,0.0,64.5789381563594
20948,SD,Haakon County,12.2,45456.0,2013,2.875,66.15,5.83,3652314.0,0.0,68.47669983416253
20949,SD,Hamlin County,10.3,56860.0,2013,3.4,66.15,5.83,3652314.0,0.0,68.70620437956205
20950,SD,Hand County,9.3,50737.0,2013,2.7333333333333334,66.15,5.83,3652314.0,0.0,68.26246537396122
20951,SD,Hanson County,8.9,57800.0,2013,4.075,66.15,5.83,3652314.0,0.0,68.945183044316
20952,SD,Harding County,11.7,43860.0,2013,2.85,66.15,5.83,3652314.0,0.0,68.44175257731959
20953,SD,Hughes County,10.3,57538.0,2013,2.85,66.15,5.83,3652314.0,0.0,68.38231939163498
20954,SD,Hutchinson County,13.1,44958.0,2013,3.175,66.15,5.83,3652314.0,0.0,68.70560675883257
20955,SD,Hyde County,11.0,47072.0,2013,3.308333333333333,66.15,5.83,3652314.0,0.0,68.69338963308095
20956,SD,Jackson County,30.2,35387.0,2013,6.183333333333334,66.15,5.83,3652314.0,0.0,61.017521759047185
20957,SD,Jerauld County,14.5,48126.0,2013,3.025,66.15,5.83,3652314.0,0.0,68.65285306704708
20958,SD,Jones County,13.4,45095.0,2013,3.591666666666667,66.15,5.83,3652314.0,0.0,68.98246689553703
20959,SD,Kingsbury County,9.7,50045.0,2013,3.158333333333333,66.15,5.83,3652314.0,0.0,68.53256642903435
20960,SD,Lake County,12.3,53116.0,2013,3.808333333333333,66.15,5.83,3652314.0,0.0,69.05796689084326
20961,SD,Lawrence County,14.9,42867.0,2013,3.883333333333333,66.15,5.83,3652314.0,0.0,69.23047914818102
20962,SD,Lincoln County,4.3,78567.0,2013,2.658333333333333,66.15,5.83,3652314.0,0.0,67.79275449101797
20963,SD,Lyman County,21.7,40057.0,2013,4.675,66.15,5.83,3652314.0,0.0,62.30364928909953
20964,SD,McCook County,9.6,53478.0,2013,3.191666666666667,66.15,5.83,3652314.0,0.0,68.54530944625408
20965,SD,McPherson County,14.9,38222.0,2013,3.716666666666667,66.15,5.83,3652314.0,0.0,69.12466427931962
20966,SD,Marshall County,12.5,49254.0,2013,4.333333333333333,66.15,5.83,3652314.0,0.0,67.75891089108912
20967,SD,Meade County,10.6,50711.0,2013,3.733333333333333,66.15,5.83,3652314.0,0.0,68.91093023255814
20968,SD,Mellette County,32.7,33460.0,2013,7.4,66.15,5.83,3652314.0,0.0,60.115586034912724
20969,SD,Miner County,12.2,45787.0,2013,3.566666666666667,66.15,5.83,3652314.0,0.0,68.90983086680761
20970,SD,Minnehaha County,11.0,52382.0,2013,3.2583333333333333,66.15,5.83,3652314.0,0.0,68.66373465809468
20971,SD,Moody County,10.9,53712.0,2013,4.516666666666667,66.15,5.83,3652314.0,0.0,67.7467027027027
20972,SD,Pennington County,15.4,48886.0,2013,3.816666666666667,66.15,5.83,3652314.0,0.0,69.20862966175196
20973,SD,Perkins County,14.4,40042.0,2013,3.658333333333333,66.15,5.83,3652314.0,0.0,69.06721273650209
20974,SD,Potter County,10.3,50887.0,2013,3.783333333333333,66.15,5.83,3652314.0,0.0,68.91698224852071
20975,SD,Roberts County,19.7,44626.0,2013,5.116666666666667,66.15,5.83,3652314.0,0.0,62.08828072531901
20976,SD,Sanborn County,13.1,46936.0,2013,3.0,66.15,5.83,3652314.0,0.0,68.59099378881989
20977,SD,Spink County,11.3,50274.0,2013,3.5083333333333333,66.15,5.83,3652314.0,0.0,68.8271525042206
20978,SD,Stanley County,8.8,57188.0,2013,2.708333333333333,66.15,5.83,3652314.0,0.0,68.22096307023897
20979,SD,Sully County,6.3,57620.0,2013,2.875,66.15,5.83,3652314.0,0.0,68.12411444141689
20980,SD,Todd County,44.0,30549.0,2013,9.625,66.15,5.83,3652314.0,0.0,58.25256410256411
20981,SD,Tripp County,19.6,40975.0,2013,3.4,66.15,5.83,3652314.0,0.0,64.7013043478261
20982,SD,Turner County,10.6,53115.0,2013,2.9916666666666667,66.15,5.83,3652314.0,0.0,68.4831698344574
20983,SD,Union County,7.0,66831.0,2013,4.075,66.15,5.83,3652314.0,0.0,68.72562076749436
20984,SD,Walworth County,14.5,41030.0,2013,5.35,66.15,5.83,3652314.0,0.0,68.10403022670026
20985,SD,Yankton County,13.0,46599.0,2013,3.283333333333333,66.15,5.83,3652314.0,0.0,68.77128966223133
20986,SD,Ziebach County,48.7,30465.0,2013,6.058333333333334,66.15,5.83,3652314.0,0.0,60.761946431289005
20987,SD,Aurora County,10.8,50896.0,2014,2.5166666666666666,64.3,5.83,4450444.0,0.0,66.34105131414267
20988,SD,Beadle County,15.1,49583.0,2014,3.025,64.3,5.83,4450444.0,0.0,66.82013793103448
20989,SD,Bennett County,34.8,34326.0,2014,5.366666666666667,64.3,5.83,4450444.0,0.0,59.6503734439834
20990,SD,Bon Homme County,15.2,47987.0,2014,2.725,64.3,5.83,4450444.0,0.0,66.61073919107392
20991,SD,Brookings County,14.1,52930.0,2014,3.066666666666667,64.3,5.83,4450444.0,0.0,66.81883495145631
20992,SD,Brown County,11.8,53150.0,2014,2.841666666666667,64.3,5.83,4450444.0,0.0,66.59015367103017
20993,SD,Brule County,14.8,47224.0,2014,3.183333333333333,64.3,5.83,4450444.0,0.0,66.91983317886933
20994,SD,Buffalo County,40.7,21658.0,2014,7.575,64.3,5.83,4450444.0,0.0,57.91361988606939
20995,SD,Butte County,15.8,41446.0,2014,3.3,64.3,5.83,4450444.0,0.0,67.02984293193717
20996,SD,Campbell County,9.4,49895.0,2014,3.183333333333333,64.3,5.83,4450444.0,0.0,66.67801324503311
20997,SD,Charles Mix County,24.0,41395.0,2014,3.733333333333333,64.3,5.83,4450444.0,0.0,62.684615384615384
20998,SD,Clark County,13.8,48024.0,2014,3.8,64.3,5.83,4450444.0,0.0,65.78977272727272
20999,SD,Clay County,24.9,43453.0,2014,3.3833333333333333,64.3,5.83,4450444.0,0.0,62.810695344725985
21000,SD,Codington County,10.3,52892.0,2014,3.216666666666667,64.3,5.83,4450444.0,0.0,66.75117139334155
21001,SD,Corson County,38.6,31420.0,2014,5.683333333333334,64.3,5.83,4450444.0,0.0,59.346066992849074
21002,SD,Custer County,10.7,51244.0,2014,4.441666666666666,64.3,5.83,4450444.0,0.0,65.86937259218492
21003,SD,Davison County,12.3,48675.0,2014,2.75,64.3,5.83,4450444.0,0.0,66.54750830564784
21004,SD,Day County,16.3,43305.0,2014,5.183333333333334,64.3,5.83,4450444.0,0.0,60.36726144297905
21005,SD,Deuel County,10.1,51246.0,2014,5.291666666666667,64.3,5.83,4450444.0,0.0,66.03619382782891
21006,SD,Dewey County,27.2,34936.0,2014,14.125,64.3,5.83,4450444.0,0.0,55.00296430732002
21007,SD,Douglas County,11.6,49251.0,2014,2.808333333333333,64.3,5.83,4450444.0,0.0,66.56096009253903
21008,SD,Edmunds County,10.5,57148.0,2014,2.475,64.3,5.83,4450444.0,0.0,66.3028901734104
21009,SD,Fall River County,17.0,42007.0,2014,4.608333333333333,64.3,5.83,4450444.0,0.0,60.67446972618588
21010,SD,Faulk County,13.2,46633.0,2014,3.05,64.3,5.83,4450444.0,0.0,66.77753846153846
21011,SD,Grant County,10.0,52816.0,2014,3.4916666666666667,64.3,5.83,4450444.0,0.0,66.88801729462631
21012,SD,Gregory County,18.3,36836.0,2014,3.316666666666667,64.3,5.83,4450444.0,0.0,62.896106399383186
21013,SD,Haakon County,12.0,43699.0,2014,2.625,64.3,5.83,4450444.0,0.0,66.45384615384616
21014,SD,Hamlin County,10.4,53944.0,2014,3.35,64.3,5.83,4450444.0,0.0,66.83381818181817
21015,SD,Hand County,10.0,51201.0,2014,2.5166666666666666,64.3,5.83,4450444.0,0.0,66.31065246338216
21016,SD,Hanson County,8.1,61945.0,2014,3.4166666666666665,64.3,5.83,4450444.0,0.0,66.70303907380608
21017,SD,Harding County,11.2,49220.0,2014,2.333333333333333,64.3,5.83,4450444.0,0.0,66.23103448275862
21018,SD,Hughes County,11.0,58340.0,2014,2.5166666666666666,64.3,5.83,4450444.0,0.0,66.34808877928484
21019,SD,Hutchinson County,13.2,48879.0,2014,2.808333333333333,64.3,5.83,4450444.0,0.0,66.61566892243623
21020,SD,Hyde County,10.1,49184.0,2014,2.7666666666666666,64.3,5.83,4450444.0,0.0,66.47176165803108
21021,SD,Jackson County,33.9,31922.0,2014,5.35,64.3,5.83,4450444.0,0.0,59.67923566878981
21022,SD,Jerauld County,14.9,48773.0,2014,2.425,64.3,5.83,4450444.0,0.0,66.38556998556999
21023,SD,Jones County,13.1,44876.0,2014,3.658333333333333,64.3,5.83,4450444.0,0.0,67.15972153157632
21024,SD,Kingsbury County,10.1,51837.0,2014,2.9,64.3,5.83,4450444.0,0.0,66.55307692307692
21025,SD,Lake County,9.5,53175.0,2014,3.525,64.3,5.83,4450444.0,0.0,66.87101727447217
21026,SD,Lawrence County,13.6,45945.0,2014,3.3916666666666666,64.3,5.83,4450444.0,0.0,67.0146640510054
21027,SD,Lincoln County,4.3,79857.0,2014,2.3666666666666667,64.3,5.83,4450444.0,0.0,65.8265
21028,SD,Lyman County,24.9,40639.0,2014,4.125,64.3,5.83,4450444.0,0.0,60.76124031007752
21029,SD,McCook County,10.0,57741.0,2014,2.6083333333333334,64.3,5.83,4450444.0,0.0,66.36873760740251
21030,SD,McPherson County,17.0,38469.0,2014,3.783333333333333,64.3,5.83,4450444.0,0.0,61.20537289494787
21031,SD,Marshall County,12.0,50155.0,2014,4.008333333333333,64.3,5.83,4450444.0,0.0,65.80234252993232
21032,SD,Meade County,10.4,54771.0,2014,3.2666666666666666,64.3,5.83,4450444.0,0.0,66.78585365853658
21033,SD,Mellette County,33.2,34237.0,2014,5.841666666666668,64.3,5.83,4450444.0,0.0,59.33240128068303
21034,SD,Miner County,12.4,49159.0,2014,3.1083333333333334,64.3,5.83,4450444.0,0.0,66.7853304674906
21035,SD,Minnehaha County,11.5,55107.0,2014,2.933333333333333,64.3,5.83,4450444.0,0.0,66.63718244803695
21036,SD,Moody County,12.3,53654.0,2014,4.008333333333333,64.3,5.83,4450444.0,0.0,65.81157383750639
21037,SD,Pennington County,14.1,48379.0,2014,3.325,64.3,5.83,4450444.0,0.0,66.99053084648493
21038,SD,Perkins County,15.2,39936.0,2014,3.3,64.3,5.83,4450444.0,0.0,67.01135135135135
21039,SD,Potter County,11.0,52758.0,2014,3.2583333333333333,64.3,5.83,4450444.0,0.0,66.81373465809467
21040,SD,Roberts County,20.4,45911.0,2014,4.683333333333334,64.3,5.83,4450444.0,0.0,60.49109634551495
21041,SD,Sanborn County,14.7,46281.0,2014,2.45,64.3,5.83,4450444.0,0.0,66.39999999999999
21042,SD,Spink County,11.7,48125.0,2014,3.441666666666667,64.3,5.83,4450444.0,0.0,66.95938359933957
21043,SD,Stanley County,8.8,67172.0,2014,2.5166666666666666,64.3,5.83,4450444.0,0.0,66.25699558173784
21044,SD,Sully County,6.3,59879.0,2014,2.725,64.3,5.83,4450444.0,0.0,66.202216066482
21045,SD,Todd County,47.4,27481.0,2014,8.483333333333333,64.3,5.83,4450444.0,0.0,57.10447360572621
21046,SD,Tripp County,19.9,40545.0,2014,3.1083333333333334,64.3,5.83,4450444.0,0.0,62.955795001810934
21047,SD,Turner County,10.2,55708.0,2014,2.825,64.3,5.83,4450444.0,0.0,66.51228406909789
21048,SD,Union County,6.3,72041.0,2014,3.6166666666666663,64.3,5.83,4450444.0,0.0,66.59764705882353
21049,SD,Walworth County,15.9,41831.0,2014,5.233333333333333,64.3,5.83,4450444.0,0.0,66.26869085173502
21050,SD,Yankton County,13.8,47363.0,2014,2.941666666666667,64.3,5.83,4450444.0,0.0,66.72478845196615
21051,SD,Ziebach County,44.6,32025.0,2014,5.683333333333334,64.3,5.83,4450444.0,0.0,59.259032151143515
21052,SD,Aurora County,10.4,50482.0,2016,2.2416666666666667,63.7,5.84,3462426.0,0.0,65.54416611733686
21053,SD,Beadle County,14.0,48716.0,2016,2.6083333333333334,63.7,5.84,3462426.0,0.0,65.89869543401907
21054,SD,Bennett County,33.8,33973.0,2016,3.975,63.7,5.84,3462426.0,0.0,60.14328259430841
21055,SD,Bon Homme County,14.6,48889.0,2016,2.7333333333333334,63.7,5.84,3462426.0,0.0,66.0023076923077
21056,SD,Brookings County,14.0,58591.0,2016,2.7583333333333333,63.7,5.84,3462426.0,0.0,66.00432620586773
21057,SD,Brown County,10.6,53039.0,2016,2.683333333333333,63.7,5.84,3462426.0,0.0,65.84127979924718
21058,SD,Brule County,12.7,49724.0,2016,2.583333333333333,63.7,5.84,3462426.0,0.0,65.84667393675028
21059,SD,Buffalo County,39.5,22500.0,2016,8.316666666666666,63.7,5.84,3462426.0,0.0,56.82983617985361
21060,SD,Butte County,13.9,44052.0,2016,3.5,63.7,5.84,3462426.0,0.0,65.09798850574713
21061,SD,Campbell County,9.6,47592.0,2016,2.966666666666667,63.7,5.84,3462426.0,0.0,65.96631299734749
21062,SD,Charles Mix County,21.7,41888.0,2016,3.225,63.7,5.84,3462426.0,0.0,62.29613841524574
21063,SD,Clark County,11.6,45997.0,2016,3.966666666666667,63.7,5.84,3462426.0,0.0,65.1779443254818
21064,SD,Clay County,20.0,42171.0,2016,3.05,63.7,5.84,3462426.0,0.0,62.3767895878525
21065,SD,Codington County,11.8,50355.0,2016,3.1166666666666667,63.7,5.84,3462426.0,0.0,66.1654748603352
21066,SD,Corson County,39.1,31267.0,2016,4.525,63.7,5.84,3462426.0,0.0,59.6443553008596
21067,SD,Custer County,10.6,51223.0,2016,4.041666666666667,63.7,5.84,3462426.0,0.0,65.16300512236768
21068,SD,Davison County,10.8,50238.0,2016,2.4,63.7,5.84,3462426.0,0.0,65.66363636363637
21069,SD,Day County,14.0,43602.0,2016,4.258333333333333,63.7,5.84,3462426.0,0.0,65.33258785942492
21070,SD,Deuel County,9.8,53517.0,2016,4.925,63.7,5.84,3462426.0,0.0,65.33887945670628
21071,SD,Dewey County,27.5,38540.0,2016,9.016666666666667,63.7,5.84,3462426.0,0.0,56.90972158831584
21072,SD,Douglas County,11.0,48475.0,2016,2.566666666666667,63.7,5.84,3462426.0,0.0,65.78108108108108
21073,SD,Edmunds County,10.1,55477.0,2016,2.333333333333333,63.7,5.84,3462426.0,0.0,65.59544235924933
21074,SD,Fall River County,12.9,44440.0,2016,4.433333333333334,63.7,5.84,3462426.0,0.0,65.34971153846155
21075,SD,Faulk County,13.8,47756.0,2016,2.6666666666666665,63.7,5.84,3462426.0,0.0,65.93481781376518
21076,SD,Grant County,9.9,55118.0,2016,3.2333333333333334,63.7,5.84,3462426.0,0.0,66.13730964467005
21077,SD,Gregory County,15.9,38338.0,2016,3.033333333333333,63.7,5.84,3462426.0,0.0,62.42632042253521
21078,SD,Haakon County,11.2,47596.0,2016,2.425,63.7,5.84,3462426.0,0.0,65.69339449541285
21079,SD,Hamlin County,9.5,57575.0,2016,3.3916666666666666,63.7,5.84,3462426.0,0.0,66.19935358758889
21080,SD,Hand County,9.0,52592.0,2016,2.1416666666666666,63.7,5.84,3462426.0,0.0,65.42999252056843
21081,SD,Hanson County,8.8,61242.0,2016,3.433333333333333,63.7,5.84,3462426.0,0.0,66.16975476839238
21082,SD,Harding County,11.4,53080.0,2016,2.95,63.7,5.84,3462426.0,0.0,66.04355400696865
21083,SD,Hughes County,8.5,63468.0,2016,2.4,63.7,5.84,3462426.0,0.0,65.57155963302752
21084,SD,Hutchinson County,12.7,51786.0,2016,2.566666666666667,63.7,5.84,3462426.0,0.0,65.83515283842794
21085,SD,Hyde County,9.3,51053.0,2016,2.725,63.7,5.84,3462426.0,0.0,65.80748440748441
21086,SD,Jackson County,30.7,33881.0,2016,4.3,63.7,5.84,3462426.0,0.0,59.928285714285714
21087,SD,Jerauld County,12.6,47468.0,2016,2.4833333333333334,63.7,5.84,3462426.0,0.0,65.77447513812155
21088,SD,Jones County,13.0,45485.0,2016,2.4,63.7,5.84,3462426.0,0.0,65.72597402597403
21089,SD,Kingsbury County,9.4,49653.0,2016,2.658333333333333,63.7,5.84,3462426.0,0.0,65.77228749136144
21090,SD,Lake County,8.6,57473.0,2016,3.433333333333333,63.7,5.84,3462426.0,0.0,66.15373961218837
21091,SD,Lawrence County,11.9,50488.0,2016,3.325,63.7,5.84,3462426.0,0.0,66.29885057471265
21092,SD,Lincoln County,3.7,84610.0,2016,2.1666666666666665,63.7,5.84,3462426.0,0.0,65.06647727272727
21093,SD,Lyman County,22.3,42682.0,2016,4.716666666666667,63.7,5.84,3462426.0,0.0,59.80678593460827
21094,SD,McCook County,10.0,58975.0,2016,2.5166666666666666,63.7,5.84,3462426.0,0.0,65.71065246338216
21095,SD,McPherson County,15.1,41253.0,2016,3.45,63.7,5.84,3462426.0,0.0,66.50835579514825
21096,SD,Marshall County,11.0,54019.0,2016,3.9166666666666665,63.7,5.84,3462426.0,0.0,65.14413407821229
21097,SD,Meade County,9.9,54976.0,2016,3.175,63.7,5.84,3462426.0,0.0,66.10401529636711
21098,SD,Mellette County,33.0,33173.0,2016,4.2,63.7,5.84,3462426.0,0.0,59.9741935483871
21099,SD,Miner County,12.2,46744.0,2016,2.691666666666667,63.7,5.84,3462426.0,0.0,65.90514829322888
21100,SD,Minnehaha County,9.9,60244.0,2016,2.6,63.7,5.84,3462426.0,0.0,65.7592
21101,SD,Moody County,10.5,55731.0,2016,3.683333333333333,63.7,5.84,3462426.0,0.0,65.06339600470035
21102,SD,Oglala Lakota County,40.7,30086.0,2016,10.825,63.7,5.84,3462426.0,0.0,55.14924793789423
21103,SD,Pennington County,14.5,51508.0,2016,3.1166666666666667,63.7,5.84,3462426.0,0.0,66.26527909176916
21104,SD,Perkins County,12.7,46868.0,2016,2.8916666666666666,63.7,5.84,3462426.0,0.0,66.05537145911278
21105,SD,Potter County,9.8,54227.0,2016,2.7416666666666667,63.7,5.84,3462426.0,0.0,65.84232558139536
21106,SD,Roberts County,17.9,43811.0,2016,4.166666666666667,63.7,5.84,3462426.0,0.0,60.32009063444109
21107,SD,Sanborn County,11.7,51157.0,2016,3.0083333333333333,63.7,5.84,3462426.0,0.0,66.09303116147309
21108,SD,Spink County,11.0,49463.0,2016,3.1166666666666667,63.7,5.84,3462426.0,0.0,66.12857142857143
21109,SD,Stanley County,7.9,66006.0,2016,2.408333333333333,63.7,5.84,3462426.0,0.0,65.54567502021018
21110,SD,Sully County,7.2,54593.0,2016,2.35,63.7,5.84,3462426.0,0.0,65.47172774869111
21111,SD,Todd County,48.6,29108.0,2016,6.5,63.7,5.84,3462426.0,0.0,57.96678765880218
21112,SD,Tripp County,17.3,45288.0,2016,2.25,63.7,5.84,3462426.0,0.0,62.70447570332481
21113,SD,Turner County,9.2,58802.0,2016,2.808333333333333,63.7,5.84,3462426.0,0.0,65.85156141568356
21114,SD,Union County,6.6,74857.0,2016,3.15,63.7,5.84,3462426.0,0.0,65.8323076923077
21115,SD,Walworth County,14.8,47834.0,2016,5.191666666666666,63.7,5.84,3462426.0,0.0,65.62171738224261
21116,SD,Yankton County,11.8,54665.0,2016,2.591666666666667,63.7,5.84,3462426.0,0.0,65.82495657209033
21117,SD,Ziebach County,43.7,30798.0,2016,4.575,63.7,5.84,3462426.0,0.0,59.5585706887623
21118,SD,Aurora County,10.9,49406.0,2017,2.6666666666666665,64.71,6.39,2996896.0,0.0,66.85250614250613
21119,SD,Beadle County,15.7,45878.0,2017,2.691666666666667,64.71,6.39,2996896.0,0.0,67.0077344811962
21120,SD,Bennett County,34.9,35529.0,2017,4.133333333333333,64.71,6.39,2996896.0,0.0,61.01435525192143
21121,SD,Bon Homme County,13.1,48110.0,2017,2.783333333333333,64.71,6.39,2996896.0,0.0,67.00559286463798
21122,SD,Brookings County,13.0,56947.0,2017,2.958333333333333,64.71,6.39,2996896.0,0.0,67.11992167101828
21123,SD,Brown County,10.9,55572.0,2017,2.8,64.71,6.39,2996896.0,0.0,66.93773722627736
21124,SD,Brule County,14.3,50165.0,2017,2.833333333333333,64.71,6.39,2996896.0,0.0,67.0747859922179
21125,SD,Buffalo County,43.3,22679.0,2017,7.0166666666666675,64.71,6.39,2996896.0,0.0,58.67180854587611
21126,SD,Butte County,13.7,44135.0,2017,3.341666666666667,64.71,6.39,2996896.0,0.0,67.39640586797066
21127,SD,Campbell County,9.8,49459.0,2017,3.2,64.71,6.39,2996896.0,0.0,67.12230769230769
21128,SD,Charles Mix County,24.9,42196.0,2017,3.433333333333333,64.71,6.39,2996896.0,0.0,63.20135294117647
21129,SD,Clark County,11.4,48207.0,2017,4.316666666666666,64.71,6.39,2996896.0,0.0,66.27553552492046
21130,SD,Clay County,20.2,44943.0,2017,3.083333333333333,64.71,6.39,2996896.0,0.0,63.37249105225482
21131,SD,Codington County,11.2,56913.0,2017,3.15,64.71,6.39,2996896.0,0.0,67.16853658536584
21132,SD,Corson County,42.4,30446.0,2017,3.875,64.71,6.39,2996896.0,0.0,61.159486763911396
21133,SD,Custer County,11.3,56894.0,2017,4.05,64.71,6.39,2996896.0,0.0,66.20071661237785
21134,SD,Davison County,12.8,52171.0,2017,2.7333333333333334,64.71,6.39,2996896.0,0.0,66.96236051502146
21135,SD,Day County,15.7,48656.0,2017,3.825,64.71,6.39,2996896.0,0.0,66.2478361075544
21136,SD,Deuel County,9.2,55326.0,2017,4.625,64.71,6.39,2996896.0,0.0,66.2488788426763
21137,SD,Dewey County,34.9,37621.0,2017,9.416666666666666,64.71,6.39,2996896.0,0.0,57.2942421963144
21138,SD,Douglas County,12.1,50666.0,2017,2.8,64.71,6.39,2996896.0,0.0,66.9838255033557
21139,SD,Edmunds County,10.7,56083.0,2017,2.625,64.71,6.39,2996896.0,0.0,66.81787992495309
21140,SD,Fall River County,14.0,45273.0,2017,3.8,64.71,6.39,2996896.0,0.0,66.2043820224719
21141,SD,Faulk County,14.2,47700.0,2017,2.933333333333333,64.71,6.39,2996896.0,0.0,67.14112840466926
21142,SD,Grant County,10.0,58575.0,2017,3.325,64.71,6.39,2996896.0,0.0,67.20530956848029
