State,County,Poverty_Percent,Median_Income,Year,Unemployment,Happiness Score,Tax,Lottery Sales $,Win Tax %,County Happiness,PopulationTotal,PopulationScore,Lottery Tickets Sold,Lottery Winnings,TotalCrime,StateCrime,CrimeScore
NC,Union County,11.6,61260.0,2012,8.05,65.7,6.87,66824116.0,5.75,70.45216284987278,208069,2.13,713065.3479224935,104172.64,2460.0,102952.0,-4971.7318750485665
NC,Vance County,25.8,34371.0,2012,13.825,65.7,6.87,66824116.0,5.75,56.69848580441641,45093,0.46,154536.50343813348,19986.655,1345.0,102952.0,-589.1103135441759
NC,Wake County,11.6,64107.0,2012,7.316666666666666,65.7,6.87,66824116.0,5.75,70.18669603524229,952060,9.77,3262768.577457906,462563.92,2632.0,102952.0,-24339.710933250444
NC,Warren County,25.4,33068.0,2012,12.75,65.7,6.87,66824116.0,5.75,57.21114023591088,20764,0.21,71159.51383561538,8908.51,526.0,102952.0,-106.08695314321237
NC,Washington County,27.4,32545.0,2012,15.708333333333336,65.7,6.87,66824116.0,5.75,55.715658225401114,12662,0.13,43393.45810954353,5524.935,187.0,102952.0,-22.99900924702774
NC,Watauga County,29.5,38563.0,2012,7.558333333333334,65.7,6.87,66824116.0,5.75,62.6916235664493,52062,0.53,178419.69800182086,23411.7,396.0,102952.0,-200.25402129147565
NC,Wayne County,23.4,38776.0,2012,8.683333333333334,65.7,6.87,66824116.0,5.75,62.5334025974026,124559,1.28,426871.4064655372,56755.465,2256.0,102952.0,-2729.4768824306475
NC,Wilkes County,19.9,35362.0,2012,10.625,65.7,6.87,66824116.0,5.75,72.62669942669943,68906,0.71,236145.1290867325,31343.78,1482.0,102952.0,-991.9058590411066
NC,Wilson County,23.8,37440.0,2012,13.3,65.7,6.87,66824116.0,5.75,57.16792452830189,81396,0.83,278949.1325449696,37006.32,715.0,102952.0,-565.2939233817701
NC,Yadkin County,19.3,40012.0,2012,9.416666666666666,65.7,6.87,66824116.0,5.75,72.02878699941962,38144,0.39,130721.85011297018,17038.515,819.0,102952.0,-303.44175926645426
NC,Yancey County,20.3,36019.0,2012,10.941666666666665,65.7,6.87,66824116.0,5.75,58.59039743931716,17624,0.18,60398.53938734759,7743.58,0.0,102952.0,0.0
NC,Alamance County,19.8,43001.0,2013,7.041666666666668,63.95,6.9,59423912.0,5.75,69.14434958087551,154162,1.57,465335.5895676018,70719.545,1043.0,70778.0,-2271.764757410495
NC,Alexander County,14.0,46064.0,2013,7.541666666666668,63.95,6.9,59423912.0,5.75,68.85135396518375,37012,0.38,111720.14401133925,14324.115,455.0,70778.0,-237.93353867020826
NC,Alleghany County,21.2,37086.0,2013,8.525,63.95,6.9,59423912.0,5.75,60.90996635828427,10903,0.11,32910.535236021606,4395.82,0.0,70778.0,0.0
NC,Anson County,28.8,33443.0,2013,9.191666666666666,63.95,6.9,59423912.0,5.75,56.9821561745997,25957,0.26,78350.7991489877,10342.995,574.0,70778.0,-210.50775664754588
NC,Ashe County,22.4,35155.0,2013,8.941666666666666,63.95,6.9,59423912.0,5.75,57.55935921297528,26840,0.27,81016.12085983857,10629.515,341.0,70778.0,-129.3119330865523
NC,Avery County,20.4,34933.0,2013,8.716666666666667,63.95,6.9,59423912.0,5.75,60.896422438465954,17654,0.18,53288.32331071498,6787.885,186.0,70778.0,-46.39356862301845
NC,Beaufort County,20.5,39043.0,2013,9.233333333333333,63.95,6.9,59423912.0,5.75,57.583968609865465,47382,0.48,143021.82707082233,18552.17,0.0,70778.0,0.0
NC,Bertie County,26.6,31610.0,2013,9.783333333333333,63.95,6.9,59423912.0,5.75,56.79736601007789,20326,0.21,61353.71358409385,7843.485,413.0,70778.0,-118.60518805278477
NC,Bladen County,27.1,33971.0,2013,11.208333333333336,63.95,6.9,59423912.0,5.75,56.02102458124864,34618,0.35,104493.89239664275,22972.495,0.0,70778.0,0.0
NC,Brunswick County,16.1,47799.0,2013,9.525,63.95,6.9,59423912.0,5.75,66.94224390243903,114922,1.17,346890.2623492686,45577.415,2277.0,70778.0,-3697.1572239961574
NC,Buncombe County,15.7,45738.0,2013,5.825,63.95,6.9,59423912.0,5.75,68.19866434378629,246807,2.51,744983.0753000813,108470.44,2129.0,70778.0,-7423.9467489898
NC,Burke County,20.6,36150.0,2013,8.05,63.95,6.9,59423912.0,5.75,61.05593368237348,89354,0.91,269713.65362555947,35351.29,1627.0,70778.0,-2054.0133657351153
NC,Cabarrus County,12.1,55046.0,2013,7.383333333333333,63.95,6.9,59423912.0,5.75,68.53537211291703,187240,1.9,565181.0160132702,1026740.65,757.0,70778.0,-2002.6092853711607
NC,Caldwell County,18.3,34811.0,2013,9.3,63.95,6.9,59423912.0,5.75,67.03315217391305,82048,0.83,247660.60671788504,42199.495,1440.0,70778.0,-1669.2915877815142
NC,Camden County,9.5,60537.0,2013,6.8916666666666675,63.95,6.9,59423912.0,5.75,67.94415353329944,10116,0.1,30534.988026010695,13564.46,65.0,70778.0,-9.290174913108594
NC,Carteret County,15.2,46227.0,2013,7.6083333333333325,63.95,6.9,59423912.0,5.75,69.0203690171721,68388,0.69,206428.1100358659,27289.145,918.0,70778.0,-887.0013846110373
NC,Caswell County,25.5,37122.0,2013,8.733333333333333,63.95,6.9,59423912.0,5.75,60.69732229795521,23093,0.23,69705.85987392893,8744.515,495.0,70778.0,-161.5054819294131
NC,Catawba County,16.5,43777.0,2013,8.258333333333333,63.95,6.9,59423912.0,5.75,69.45370245708516,154965,1.57,467759.4325277528,71633.77,1526.0,70778.0,-3341.1030263641246
NC,Chatham County,15.6,56981.0,2013,6.1,63.95,6.9,59423912.0,5.75,68.3352534562212,65243,0.66,196934.97664897348,26071.435,943.0,70778.0,-869.2552629348102
NC,Cherokee County,22.5,34476.0,2013,8.941666666666666,63.95,6.9,59423912.0,5.75,57.55124569308243,27125,0.28,81876.38890920719,10716.225,523.0,70778.0,-200.43481025177317
NC,Chowan County,22.2,39143.0,2013,9.558333333333334,63.95,6.9,59423912.0,5.75,57.26844660194175,14668,0.15,44275.12894083875,5815.225,136.0,70778.0,-28.184577128486254
NC,Clay County,19.3,37078.0,2013,8.491666666666667,63.95,6.9,59423912.0,5.75,69.84706146926537,10597,0.11,31986.879014594237,4292.145,0.0,70778.0,0.0
NC,Cleveland County,19.6,40528.0,2013,9.225,63.95,6.9,59423912.0,5.75,67.08633998265395,96873,0.98,292409.6377069725,38646.27,1089.0,70778.0,-1490.5012433241968
NC,Columbus County,25.3,35026.0,2013,9.983333333333333,63.95,6.9,59423912.0,5.75,56.791426547000476,57080,0.58,172295.0886244257,31990.335,1596.0,70778.0,-1287.1185961739523
NC,Craven County,16.6,45022.0,2013,8.416666666666666,63.95,6.9,59423912.0,5.75,69.53494337108594,104285,1.06,314782.64395932434,41722.59,0.0,70778.0,0.0
NC,Cumberland County,18.0,44038.0,2013,9.366666666666667,63.95,6.9,59423912.0,5.75,67.03038976857489,332997,3.38,1005146.244335457,142792.52,4208.0,70778.0,-19797.837972251265
NC,Currituck County,11.7,57577.0,2013,7.6416666666666675,63.95,6.9,59423912.0,5.75,68.57253339077985,24253,0.25,73207.30175907843,9315.67,478.0,70778.0,-163.7929017491311
NC,Dare County,11.1,52083.0,2013,11.141666666666667,63.95,6.9,59423912.0,5.75,66.73019857624578,34810,0.35,105073.44139832267,13607.815,556.0,70778.0,-273.45163751448194
NC,Davidson County,19.3,40424.0,2013,7.958333333333332,63.95,6.9,59423912.0,5.75,69.58482115560989,163295,1.66,492903.40744438674,74546.095,1832.0,70778.0,-4226.686823589251
NC,Davie County,13.9,49708.0,2013,7.2666666666666675,63.95,6.9,59423912.0,5.75,68.72196850393699,41435,0.42,125070.9004406636,16427.775,694.0,70778.0,-406.28288451213655
NC,Duplin County,25.4,38106.0,2013,7.7666666666666675,63.95,6.9,59423912.0,5.75,60.97603015075377,59328,0.6,179080.64151909473,23485.215,0.0,70778.0,0.0
NC,Durham County,17.0,52331.0,2013,6.091666666666668,63.95,6.9,59423912.0,5.75,68.43466257668712,288723,2.93,871505.8667293283,1067556.555,772.0,70778.0,-3149.20110768883
NC,Edgecombe County,27.3,33080.0,2013,12.6,63.95,6.9,59423912.0,5.75,55.32894736842106,55422,0.56,167290.4415161689,22024.34,664.0,70778.0,-519.9385119669954
NC,Forsyth County,20.5,46163.0,2013,7.341666666666668,63.95,6.9,59423912.0,5.75,61.24714157437893,360594,3.66,1088447.3578737942,154145.875,0.0,70778.0,0.0
NC,Franklin County,18.4,39312.0,2013,8.025,63.95,6.9,59423912.0,5.75,69.53789025543993,62074,0.63,187369.3996368711,24380.59,975.0,70778.0,-855.0983356410184
NC,Gaston County,19.2,42461.0,2013,8.7,63.95,6.9,59423912.0,5.75,69.93709677419355,209212,2.13,631503.154893016,93282.995,6.0,70778.0,-17.735341490293592
NC,Granville County,15.3,48680.0,2013,6.633333333333333,63.95,6.9,59423912.0,5.75,68.57720364741641,57762,0.59,174353.69497414288,22789.65,823.0,70778.0,-671.6511627906976
NC,Greene County,23.3,39481.0,2013,7.65,63.95,6.9,59423912.0,5.75,61.07043618739903,21011,0.21,63421.3753869623,8073.455,0.0,70778.0,0.0
NC,Guilford County,19.2,46093.0,2013,7.966666666666668,63.95,6.9,59423912.0,5.75,69.58042944785278,506400,5.14,1528560.4919307844,212722.25,1575.0,70778.0,-11268.755828082172
NC,Halifax County,31.6,32597.0,2013,11.458333333333336,63.95,6.9,59423912.0,5.75,55.54086510547707,53187,0.54,160544.1289184886,21291.075,914.0,70778.0,-686.8365593828591
NC,Harnett County,18.5,45257.0,2013,8.966666666666667,63.95,6.9,59423912.0,5.75,66.9697208737864,125028,1.27,377395.0655314417,49714.99,2849.0,70778.0,-5032.704682245895
NC,Haywood County,20.4,39320.0,2013,7.616666666666667,63.95,6.9,59423912.0,5.75,61.17700773349196,58962,0.6,177975.87623464238,23370.23,1214.0,70778.0,-1011.3293396253074
NC,Henderson County,15.5,44561.0,2013,6.041666666666668,63.95,6.9,59423912.0,5.75,68.29719535783366,108879,1.11,328649.56121826987,52838.435,1315.0,70778.0,-2022.8868433694086
NC,Hertford County,24.9,33616.0,2013,9.133333333333333,63.95,6.9,59423912.0,5.75,57.26772771792361,24575,0.25,74179.25373064577,9415.575,373.0,70778.0,-129.51022916725537
NC,Hoke County,23.2,43987.0,2013,9.558333333333334,63.95,6.9,59423912.0,5.75,57.18062833884508,51155,0.52,154410.56865070947,29398.46,0.0,70778.0,0.0
NC,Iredell County,12.7,49983.0,2013,8.125,63.95,6.9,59423912.0,5.75,68.90498199279712,164582,1.67,496788.1968462725,75151.18,1758.0,70778.0,-4087.9250049450397
NC,Jackson County,24.2,40511.0,2013,8.566666666666666,63.95,6.9,59423912.0,5.75,60.786520854526955,41001,0.42,123760.87821811631,16284.515,0.0,70778.0,0.0
NC,Johnston County,16.6,50904.0,2013,6.9,63.95,6.9,59423912.0,5.75,68.82404255319149,177227,1.8,534956.9318787858,80118.155,2027.0,70778.0,-5075.576153607053
NC,Lee County,17.9,48061.0,2013,9.85,63.95,6.9,59423912.0,5.75,67.12684684684685,59762,0.61,180390.66374164206,23622.82,622.0,70778.0,-525.1909350363107
NC,Lenoir County,21.7,34127.0,2013,8.441666666666666,63.95,6.9,59423912.0,5.75,60.91128006635334,58732,0.6,177281.62482638,23294.83,942.0,70778.0,-781.6771313119897
NC,Lincoln County,14.6,50537.0,2013,8.033333333333333,63.95,6.9,59423912.0,5.75,69.13203240058911,79111,0.8,238795.31808281253,41062.84,1289.0,70778.0,-1440.7595439260785
NC,McDowell County,21.9,36840.0,2013,8.733333333333333,63.95,6.9,59423912.0,5.75,60.82823721436344,45021,0.46,135895.18544078962,17783.09,852.0,70778.0,-541.9465370595383
NC,Macon County,20.4,37219.0,2013,8.916666666666666,63.95,6.9,59423912.0,5.75,57.74533826037521,33738,0.34,101837.62613894313,13260.975,613.0,70778.0,-292.200881629885
NC,Madison County,19.9,37479.0,2013,7.958333333333332,63.95,6.9,59423912.0,5.75,69.63486389470536,21147,0.21,63831.88926315225,8113.04,209.0,70778.0,-62.444869874819865
NC,Martin County,22.6,34761.0,2013,10.158333333333333,63.95,6.9,59423912.0,5.75,56.94175782243704,23637,0.24,71347.91537868869,8925.475,455.0,70778.0,-151.95166577185
NC,Montgomery County,22.1,35613.0,2013,8.033333333333333,63.95,6.9,59423912.0,5.75,61.004148230088504,27446,0.28,82845.32239639081,20252.44,348.0,70778.0,-134.94600016954422
NC,Moore County,14.3,50169.0,2013,7.558333333333334,63.95,6.9,59423912.0,5.75,68.89475791078918,91366,0.93,275786.8442056636,36472.865,692.0,70778.0,-893.2898923394275
NC,Nash County,16.6,41575.0,2013,10.041666666666666,63.95,6.9,59423912.0,5.75,67.07840162652487,94421,0.96,285008.31399801857,37664.185,708.0,70778.0,-944.5034897849614
NC,New Hanover County,18.9,48651.0,2013,7.325,63.95,6.9,59423912.0,5.75,69.22902764537655,212921,2.16,642698.7134723429,94687.32,2351.0,70778.0,-7072.498106756336
NC,Northampton County,29.0,31732.0,2013,9.683333333333334,63.95,6.9,59423912.0,5.75,56.69062903920724,20856,0.21,62953.51030748112,8020.675,431.0,70778.0,-127.00183672892707
NC,Onslow County,16.9,45213.0,2013,6.825,63.95,6.9,59423912.0,5.75,68.81164383561644,192354,1.95,580617.5451517656,86093.605,0.0,70778.0,0.0
NC,Orange County,15.5,59472.0,2013,5.15,63.95,6.9,59423912.0,5.75,67.81561743341405,139397,1.42,420767.66764153936,64864.735,534.0,70778.0,-1051.7109553816158
NC,Pamlico County,19.0,43517.0,2013,8.141666666666667,63.95,6.9,59423912.0,5.75,69.64941664108075,12880,0.13,38878.078862694514,5036.72,356.0,70778.0,-64.78397242080872
NC,Pasquotank County,21.8,40094.0,2013,9.341666666666667,63.95,6.9,59423912.0,5.75,57.410583355632866,39548,0.4,119375.02040852814,25236.38,342.0,70778.0,-191.09632936788267
NC,Pender County,18.3,44949.0,2013,8.783333333333333,63.95,6.9,59423912.0,5.75,66.91741538461538,54779,0.56,165349.55605741794,31238.22,803.0,70778.0,-621.4860126027861
NC,Perquimans County,20.9,42504.0,2013,9.316666666666666,63.95,6.9,59423912.0,5.75,57.505929398786535,13634,0.14,41154.016088041695,5289.31,114.0,70778.0,-21.959874537285597
NC,Person County,18.4,42091.0,2013,9.791666666666666,63.95,6.9,59423912.0,5.75,67.14538870824714,39239,0.4,118442.30873394955,15713.36,491.0,70778.0,-272.208157902173
NC,Pitt County,25.4,40940.0,2013,7.825,63.95,6.9,59423912.0,5.75,60.95895410082768,174380,1.77,526363.3068382507,79196.39,1343.0,70778.0,-3308.829579812936
NC,Polk County,14.7,43665.0,2013,6.45,63.95,6.9,59423912.0,5.75,68.43297872340426,20388,0.21,61540.85961588633,7869.875,225.0,70778.0,-64.81251236259854
NC,Randolph County,19.8,40896.0,2013,8.408333333333333,63.95,6.9,59423912.0,5.75,69.85197932053177,142308,1.45,429554.4756826344,57051.41,0.0,70778.0,0.0
NC,Richmond County,27.3,32825.0,2013,11.408333333333333,63.95,6.9,59423912.0,5.75,55.903993541442425,46133,0.47,139251.7400755191,18145.01,1334.0,70778.0,-869.4993076944813
NC,Robeson County,30.7,30248.0,2013,11.5,63.95,6.9,59423912.0,5.75,55.58388625592417,135136,1.37,407905.9056823825,63477.375,0.0,70778.0,0.0
NC,Rockingham County,21.2,40446.0,2013,9.391666666666667,63.95,6.9,59423912.0,5.75,57.441582675020435,91896,0.93,277386.6409290509,36838.555,0.0,70778.0,0.0
NC,Rowan County,18.8,41475.0,2013,9.008333333333333,63.95,6.9,59423912.0,5.75,66.9950704225352,137690,1.4,415615.1147984789,54881.775,1363.0,70778.0,-2651.5509056486476
NC,Rutherford County,23.9,35544.0,2013,10.858333333333333,63.95,6.9,59423912.0,5.75,56.48375689283146,66847,0.68,201776.6256005078,26601.12,1030.0,70778.0,-972.7939472717511
NC,Sampson County,24.3,35890.0,2013,7.85,63.95,6.9,59423912.0,5.75,60.98335925349922,63898,0.65,192875.11515283032,25166.635,0.0,70778.0,0.0
NC,Scotland County,34.1,32314.0,2013,14.608333333333333,63.95,6.9,59423912.0,5.75,53.72291702309668,35911,0.36,108396.79270483095,13964.08,0.0,70778.0,0.0
NC,Stanly County,17.7,42801.0,2013,7.933333333333334,63.95,6.9,59423912.0,5.75,69.42802340702211,60633,0.62,183019.76363988797,33332.455,0.0,70778.0,0.0
NC,Stokes County,14.4,44552.0,2013,7.6083333333333325,63.95,6.9,59423912.0,5.75,68.92811435062477,46514,0.47,140401.7826257277,18271.305,1035.0,70778.0,-680.1829664585041
NC,Surry County,21.3,36221.0,2013,8.1,63.95,6.9,59423912.0,5.75,61.01581632653061,72643,0.74,219271.76108872032,28863.12,1256.0,70778.0,-1289.0955946763117
NC,Swain County,23.2,34552.0,2013,12.133333333333333,63.95,6.9,59423912.0,5.75,55.98320754716981,13977,0.14,42189.3562316678,5396.755,232.0,70778.0,-45.81457515047048
NC,Transylvania County,15.6,40578.0,2013,7.216666666666668,63.95,6.9,59423912.0,5.75,68.88411249086926,32827,0.33,99087.78686534727,12768.99,369.0,70778.0,-171.14305292605047
NC,Tyrrell County,27.2,32642.0,2013,12.941666666666665,63.95,6.9,59423912.0,5.75,55.180724517334454,4104,0.04,12387.859910908252,1992.445,58.0,70778.0,-3.3630789228291276
NC,Union County,10.3,63912.0,2013,6.366666666666667,63.95,6.9,59423912.0,5.75,67.8846,212200,2.16,640522.3862316597,94444.155,2200.0,70778.0,-6595.834863940772
NC,Vance County,27.3,35565.0,2013,11.141666666666667,63.95,6.9,59423912.0,5.75,56.0375569044006,44491,0.45,134295.3887174023,17605.9,0.0,70778.0,0.0
NC,Wake County,10.9,65433.0,2013,5.825,63.95,6.9,59423912.0,5.75,67.74626307922273,974198,9.9,2940601.449680068,1361865.375,2505.0,70778.0,-34479.16004973297
NC,Warren County,27.2,33767.0,2013,10.608333333333333,63.95,6.9,59423912.0,5.75,56.31817280141064,20600,0.21,62180.77830524122,7937.735,615.0,70778.0,-178.99629828477777
NC,Washington County,25.5,31596.0,2013,12.125,63.95,6.9,59423912.0,5.75,55.732392026578076,12669,0.13,38241.178657723365,4968.86,138.0,70778.0,-24.701489163299332
NC,Watauga County,27.3,38380.0,2013,6.216666666666668,63.95,6.9,59423912.0,5.75,61.418199900547,52295,0.53,157851.64084818398,20814.17,304.0,70778.0,-224.613297917432
NC,Wayne County,20.8,41526.0,2013,7.525,63.95,6.9,59423912.0,5.75,61.18706972639011,124587,1.27,376063.9139182082,49571.73,0.0,70778.0,0.0
NC,Wilkes County,23.1,35895.0,2013,8.675,63.95,6.9,59423912.0,5.75,60.79669551534226,68609,0.7,207095.19508467455,36783.89,1301.0,70778.0,-1261.130704456187
NC,Wilson County,20.9,40772.0,2013,11.4,63.95,6.9,59423912.0,5.75,56.57352941176471,81189,0.82,245067.72863224422,41732.015,846.0,70778.0,-970.441295317754
NC,Yadkin County,18.9,40998.0,2013,7.508333333333333,63.95,6.9,59423912.0,5.75,69.32358788261281,38063,0.39,114892.57109866006,14665.3,787.0,70778.0,-423.23293961400435
NC,Yancey County,21.3,35866.0,2013,9.266666666666667,63.95,6.9,59423912.0,5.75,57.49263904034897,17549,0.18,52971.38245042128,6750.185,119.0,70778.0,-29.50536889994066
NC,Alamance County,17.9,41296.0,2014,5.508333333333333,62.2,6.9,67327958.0,5.75,66.4121395514418,155384,1.56,526618.6671544738,79219.01,1068.0,84893.0,-1954.815025973873
NC,Alexander County,16.4,43043.0,2014,5.466666666666668,62.2,6.9,67327958.0,5.75,66.3,36987,0.37,125354.24909928,16452.28,726.0,84893.0,-316.3106734359724
NC,Alleghany County,20.5,35266.0,2014,6.65,62.2,6.9,67327958.0,5.75,59.68941068139964,10891,0.11,36911.16140644709,4825.6,137.0,84893.0,-17.575854310720555
NC,Anson County,25.0,32508.0,2014,6.883333333333333,62.2,6.9,67327958.0,5.75,56.80271824359645,25965,0.26,87999.10989977034,11572.015,465.0,84893.0,-142.2228570082339
NC,Ashe County,20.9,36488.0,2014,6.633333333333333,62.2,6.9,67327958.0,5.75,59.68238498789346,26764,0.27,90707.0355231062,11864.19,230.0,84893.0,-72.51151449471688
NC,Avery County,19.8,37131.0,2014,6.375,62.2,6.9,67327958.0,5.75,59.78882521489973,17650,0.18,59818.38204240117,7681.375,192.0,84893.0,-39.91848562307847
NC,Beaufort County,18.8,40357.0,2014,7.125,62.2,6.9,67327958.0,5.75,64.78341369334619,47339,0.48,160438.66218159936,30706.65,611.0,84893.0,-340.71276783715973
NC,Bertie County,27.7,31217.0,2014,7.675,62.2,6.9,67327958.0,5.75,56.19017667844521,20316,0.2,68853.83850274347,8654.035,397.0,84893.0,-95.00726797262436
NC,Bladen County,25.6,33521.0,2014,9.125,62.2,6.9,67327958.0,5.75,55.472858171346296,34361,0.35,116454.3583772774,15490.93,814.0,84893.0,-329.4718528029402
NC,Brunswick County,15.7,47387.0,2014,7.708333333333332,62.2,6.9,67327958.0,5.75,64.78499466002137,118305,1.19,400952.6168570125,53111.76,1283.0,84893.0,-1787.960314749155
NC,Buncombe County,13.9,47296.0,2014,4.566666666666666,62.2,6.9,67327958.0,5.75,65.63736462093864,249084,2.51,844181.4092152664,121450.55,1841.0,84893.0,-5401.666144440649
NC,Burke County,20.5,39275.0,2014,6.033333333333332,62.2,6.9,67327958.0,5.75,59.86928391959799,89296,0.9,302636.9542695895,49177.765,1432.0,84893.0,-1506.271094200935
NC,Cabarrus County,12.2,55250.0,2014,5.65,62.2,6.9,67327958.0,5.75,66.06162464985995,191680,1.93,649631.0181239351,95437.55,763.0,84893.0,-1722.7785565358745
NC,Caldwell County,18.8,38653.0,2014,7.041666666666668,62.2,6.9,67327958.0,5.75,64.76143179619478,81667,0.82,276781.17882474646,46197.58,1464.0,84893.0,-1408.3668618142838
NC,Camden County,9.7,61730.0,2014,5.933333333333334,62.2,6.9,67327958.0,5.75,65.88144989339021,10278,0.1,34833.616466390886,4605.055,90.0,84893.0,-10.896304760109786
NC,Carteret County,14.7,48824.0,2014,6.025,62.2,6.9,67327958.0,5.75,66.47346200241255,68629,0.69,232593.52641291497,30305.145,0.0,84893.0,0.0
NC,Caswell County,19.9,42730.0,2014,7.008333333333333,62.2,6.9,67327958.0,5.75,57.01700216785383,22807,0.23,77296.19485784948,9754.875,519.0,84893.0,-139.43237958371125
NC,Catawba County,16.2,45080.0,2014,6.166666666666668,62.2,6.9,67327958.0,5.75,66.66646795827124,155085,1.56,525605.3132603844,79113.45,1432.0,84893.0,-2616.0192241998748
NC,Chatham County,13.9,56797.0,2014,4.733333333333333,62.2,6.9,67327958.0,5.75,65.7309481216458,66669,0.67,225950.80523426874,29588.845,836.0,84893.0,-656.5356860989717
NC,Cherokee County,21.0,34620.0,2014,6.9,62.2,6.9,67327958.0,5.75,57.00645161290322,27078,0.27,91771.22656907301,11982.945,559.0,84893.0,-178.3021214941161
NC,Chowan County,23.2,38887.0,2014,7.675,62.2,6.9,67327958.0,5.75,56.432874493927144,14502,0.15,49149.35843506525,15762.37,138.0,84893.0,-23.57409916011921
NC,Clay County,18.5,37072.0,2014,6.3916666666666675,62.2,6.9,67327958.0,5.75,66.95041848008034,10566,0.11,35809.689782436864,4704.96,303.0,84893.0,-37.71215530137938
NC,Cleveland County,21.1,39444.0,2014,7.083333333333332,62.2,6.9,67327958.0,5.75,56.89692489651095,97009,0.98,328777.4177649459,52851.63,911.0,84893.0,-1041.0186823413003
NC,Columbus County,24.3,34321.0,2014,8.266666666666667,62.2,6.9,67327958.0,5.75,56.031729785056285,56883,0.57,192784.6473494564,25159.095,1584.0,84893.0,-1061.3675096886668
NC,Craven County,16.4,43972.0,2014,6.691666666666666,62.2,6.9,67327958.0,5.75,66.95250811981235,104055,1.05,352657.3225734874,56286.1,1036.0,84893.0,-1269.8453347154655
NC,Cumberland County,17.6,42582.0,2014,7.833333333333332,62.2,6.9,67327958.0,5.75,64.91035386631717,332364,3.35,1126429.276438562,159293.81,3754.0,84893.0,-14697.259562036917
NC,Currituck County,11.2,58024.0,2014,6.091666666666668,62.2,6.9,67327958.0,5.75,66.14563855421687,24820,0.25,84118.54063979586,10966.93,401.0,84893.0,-117.23958394685074
NC,Dare County,11.0,54642.0,2014,8.466666666666667,62.2,6.9,67327958.0,5.75,64.59212328767124,34894,0.35,118260.77184065418,15686.97,446.0,84893.0,-183.32164018234718
NC,Davidson County,16.9,43346.0,2014,6.116666666666667,62.2,6.9,67327958.0,5.75,66.69116582186821,163383,1.64,553728.4256789592,83000.32,1968.0,84893.0,-3787.564864005277
NC,Davie County,13.8,47592.0,2014,5.675,62.2,6.9,67327958.0,5.75,66.22130937098845,41259,0.42,139832.66995396206,18210.985,629.0,84893.0,-305.70142414568926
NC,Duplin County,27.7,34109.0,2014,6.2,62.2,6.9,67327958.0,5.75,59.66696165191741,59432,0.6,201423.57402515505,26557.765,885.0,84893.0,-619.5719317258196
NC,Durham County,16.6,50745.0,2014,4.975,62.2,6.9,67327958.0,5.75,66.02780996523755,295137,2.97,1000261.6329092437,142072.45,837.0,84893.0,-2909.8944435937
NC,Edgecombe County,25.9,31615.0,2014,10.033333333333333,62.2,6.9,67327958.0,5.75,54.96818181818182,54866,0.55,185948.74499367605,33652.905,599.0,84893.0,-387.1312593500053
NC,Forsyth County,19.7,45944.0,2014,5.8583333333333325,62.2,6.9,67327958.0,5.75,59.94223997391588,364439,3.67,1235136.0528697246,173289.935,2487.0,84893.0,-10676.496212879743
NC,Franklin County,15.4,48166.0,2014,6.308333333333334,62.2,6.9,67327958.0,5.75,66.67516314779272,62691,0.63,212468.79255638365,37362.585,801.0,84893.0,-591.515095473125
NC,Gaston County,16.7,42056.0,2014,6.616666666666667,62.2,6.9,67327958.0,5.75,66.93902787705504,210545,2.12,713567.2094684051,104219.765,1165.0,84893.0,-2889.3421719105227
NC,Granville County,15.9,49342.0,2014,5.283333333333333,62.2,6.9,67327958.0,5.75,66.16561762391818,57995,0.58,196553.3748753006,26037.505,702.0,84893.0,-479.57416983732463
NC,Greene County,28.3,37263.0,2014,6.041666666666668,62.2,6.9,67327958.0,5.75,59.71061635525359,21012,0.21,71212.68234985457,8914.165,0.0,84893.0,0.0
NC,Guilford County,17.3,44828.0,2014,6.341666666666668,62.2,6.9,67327958.0,5.75,66.8405710257314,512233,5.16,1736031.1211742363,1182628.265,1657.0,84893.0,-9998.11622866432
NC,Halifax County,23.5,31674.0,2014,9.408333333333333,62.2,6.9,67327958.0,5.75,55.4814636616865,52833,0.53,179058.6163425598,23479.56,917.0,84893.0,-570.6932373693944
NC,Harnett County,20.5,45380.0,2014,7.175,62.2,6.9,67327958.0,5.75,56.885185185185186,126685,1.28,429353.6390391837,66450.02,2344.0,84893.0,-3497.928451109043
NC,Haywood County,15.2,42812.0,2014,5.6416666666666675,62.2,6.9,67327958.0,5.75,66.31451419432227,59132,0.6,200406.83098760716,35877.205,1024.0,84893.0,-713.2645565594336
NC,Henderson County,12.9,47286.0,2014,4.908333333333333,62.2,6.9,67327958.0,5.75,65.75549836218998,110258,1.11,373680.17944651935,49311.6,1224.0,84893.0,-1589.7163723746364
NC,Hertford County,25.8,30056.0,2014,7.2,62.2,6.9,67327958.0,5.75,56.5709090909091,24582,0.25,83311.92449667452,10882.105,325.0,84893.0,-94.10846595125629
NC,Hoke County,19.5,44175.0,2014,8.108333333333333,62.2,6.9,67327958.0,5.75,56.47301539390282,51586,0.52,174832.35444981907,23030.93,1019.0,84893.0,-619.2045751710978
NC,Iredell County,12.7,54026.0,2014,6.116666666666667,62.2,6.9,67327958.0,5.75,66.32834366696191,166498,1.68,564285.6075521648,84136.975,1641.0,84893.0,-3218.4422508334023
