State,County,Poverty_Percent,Median_Income,Year,Unemployment,Happiness Score,Tax,Lottery Sales $,Win Tax %,County Happiness,PopulationTotal,PopulationScore,Lottery Tickets Sold,Lottery Winnings
NC,Guilford County,18.8,44229.0,2011,10.441666666666666,66.1,9.8,63759289.0,5.75,72.81313764605302,494953,5.13,1633836.435025263,226823.935
NC,Halifax County,26.8,31084.0,2011,14.575,66.1,9.8,63759289.0,5.75,56.65927492447129,54114,0.56,178629.94030737685,23441.86
NC,Harnett County,18.5,40617.0,2011,11.358333333333333,66.1,9.8,63759289.0,5.75,69.61876918783142,119178,1.23,393405.75499782973,52293.67
NC,Haywood County,18.6,40114.0,2011,10.075,66.1,9.8,63759289.0,5.75,72.63513513513513,58726,0.61,193854.12045849525,25268.425
NC,Henderson County,13.3,46165.0,2011,8.516666666666667,66.1,9.8,63759289.0,5.75,71.29197860962566,107370,1.11,354427.6285398058,56470.83
NC,Hertford County,28.3,31581.0,2011,11.325,66.1,9.8,63759289.0,5.75,62.055867507886425,24718,0.26,81593.94730601583,10691.72
NC,Hoke County,18.7,42908.0,2011,10.9,66.1,9.8,63759289.0,5.75,72.98614864864864,49468,0.51,163293.5263910507,21594.56
NC,Hyde County,22.5,35810.0,2011,13.625,66.1,9.8,63759289.0,5.75,57.61384083044982,5798,0.06,19139.1579610114,2246.92
NC,Iredell County,13.5,49902.0,2011,11.383333333333333,66.1,9.8,63759289.0,5.75,69.18791024782317,161037,1.67,531582.0249340105,79756.235
NC,Jackson County,20.2,37388.0,2011,11.183333333333335,66.1,9.8,63759289.0,5.75,62.50090281465746,40240,0.42,132831.96211643648,17453.215
NC,Johnston County,15.3,48380.0,2011,9.491666666666667,66.1,9.8,63759289.0,5.75,71.95771428571426,172446,1.79,569243.0551473908,84860.815
NC,Jones County,19.0,38230.0,2011,10.616666666666667,66.1,9.8,63759289.0,5.75,72.91091727630837,10060,0.1,33207.99052910912,4425.98
NC,Lee County,20.0,41506.0,2011,12.316666666666665,66.1,9.8,63759289.0,5.75,58.47751418256833,58531,0.61,193210.42680509802,25194.91
NC,Lenoir County,25.4,32602.0,2011,10.875,66.1,9.8,63759289.0,5.75,62.29262577532735,59411,0.62,196115.30072812148,25986.61
NC,Lincoln County,14.2,50746.0,2011,11.175,66.1,9.8,63759289.0,5.75,72.35359605911329,78297,0.81,258457.85630791818,33945.08
NC,McDowell County,19.5,35627.0,2011,12.341666666666667,66.1,9.8,63759289.0,5.75,69.87904998691441,45053,0.47,148719.64187951823,28785.835
NC,Macon County,19.0,36953.0,2011,11.333333333333336,66.1,9.8,63759289.0,5.75,69.64945054945055,33887,0.35,111860.7529880637,14335.425
NC,Madison County,21.2,36724.0,2011,10.266666666666667,66.1,9.8,63759289.0,5.75,62.64152542372881,20845,0.22,68809.20105161825,8652.15
NC,Martin County,24.8,33305.0,2011,12.458333333333336,66.1,9.8,63759289.0,5.75,57.80744799821069,24186,0.25,79837.81897982437,10501.335
NC,Mecklenburg County,17.1,52111.0,2011,9.908333333333333,66.1,9.8,63759289.0,5.75,72.37334156124652,943823,9.77,3115553.2052838327,442892.06
NC,Mitchell County,19.2,35322.0,2011,11.883333333333333,66.1,9.8,63759289.0,5.75,69.77013404825736,15356,0.16,50690.04995675941,6508.905
NC,Montgomery County,27.3,30684.0,2011,11.775,66.1,9.8,63759289.0,5.75,57.87332053742803,27706,0.29,91457.31467191823,11941.475
NC,Moore County,15.1,47301.0,2011,9.516666666666667,66.1,9.8,63759289.0,5.75,71.93757616790792,89262,0.92,294653.24558740936,38893.205
NC,Nash County,19.7,43151.0,2011,12.466666666666667,66.1,9.8,63759289.0,5.75,58.464974093264246,95740,0.99,316037.0788525753,41858.31
NC,New Hanover County,17.5,45890.0,2011,9.55,66.1,9.8,63759289.0,5.75,72.27837338262476,205966,2.13,679892.34366983,99552.505
NC,Northampton County,25.6,31668.0,2011,12.241666666666667,66.1,9.8,63759289.0,5.75,57.818476106584455,21916,0.23,72344.56465566158,9036.69
NC,Onslow County,16.0,45434.0,2011,8.283333333333333,66.1,9.8,63759289.0,5.75,71.55778997940973,184993,1.92,610660.6155021356,90189.71
NC,Orange County,17.0,56792.0,2011,6.516666666666668,66.1,9.8,63759289.0,5.75,70.81084337349397,134825,1.4,445056.3939450435,58911.905
NC,Pamlico County,18.6,41325.0,2011,9.708333333333334,66.1,9.8,63759289.0,5.75,72.47886370326758,13244,0.14,43718.3525415031,5754.905
NC,Pasquotank County,21.2,40261.0,2011,10.316666666666666,66.1,9.8,63759289.0,5.75,62.63019566367001,40266,0.42,132917.78793688945,26885.755
NC,Pender County,16.4,44171.0,2011,11.35,66.1,9.8,63759289.0,5.75,69.45387387387386,53175,0.55,175530.30779178703,23106.33
NC,Perquimans County,18.6,39112.0,2011,10.983333333333333,66.1,9.8,63759289.0,5.75,73.00557746478873,13498,0.14,44556.804787466695,5841.615
NC,Person County,18.1,42303.0,2011,11.933333333333335,66.1,9.8,63759289.0,5.75,69.69589345172031,39520,0.41,130455.2470885082,17002.7
NC,Pitt County,24.9,39713.0,2011,10.125,66.1,9.8,63759289.0,5.75,62.5009635974304,170791,1.77,563779.9115762501,84080.425
NC,Polk County,16.5,41851.0,2011,9.325,66.1,9.8,63759289.0,5.75,72.05788964181994,20288,0.21,66970.54789806818,8452.34
NC,Randolph County,16.2,40749.0,2011,10.95,66.1,9.8,63759289.0,5.75,72.63370165745856,141858,1.47,468272.27837757074,71692.205
NC,Richmond County,25.2,32932.0,2011,14.608333333333333,66.1,9.8,63759289.0,5.75,56.85243876910194,46651,0.48,153994.62884428128,19928.22
NC,Robeson County,30.9,30931.0,2011,14.216666666666667,66.1,9.8,63759289.0,5.75,56.36313261913557,135183,1.4,446238.14947281894,68465.085
NC,Rockingham County,16.7,36746.0,2011,12.291666666666664,66.1,9.8,63759289.0,5.75,69.64016958896235,93284,0.97,307929.8398128643,49943.075
NC,Rowan County,18.9,40267.0,2011,12.45,66.1,9.8,63759289.0,5.75,69.85287081339712,137805,1.43,454893.3533661911,60161.66
NC,Rutherford County,20.5,35208.0,2011,14.55,66.1,9.8,63759289.0,5.75,57.59001426533523,67416,0.7,222539.75044835193,29215.615
NC,Sampson County,23.8,36471.0,2011,9.816666666666666,66.1,9.8,63759289.0,5.75,62.624987605354484,63514,0.66,209659.27539421836,37060.985
NC,Scotland County,27.9,32999.0,2011,18.025,66.1,9.8,63759289.0,5.75,55.14959172563962,36275,0.38,119743.52449735919,25279.735
NC,Stanly County,17.5,38301.0,2011,11.758333333333333,66.1,9.8,63759289.0,5.75,69.61644830532612,60530,0.63,199809.11200069336,26390.0
NC,Stokes County,15.9,42147.0,2011,10.425,66.1,9.8,63759289.0,5.75,72.3965811965812,47142,0.49,155615.4164536046,20576.66
NC,Surry County,21.6,35269.0,2011,10.8,66.1,9.8,63759289.0,5.75,62.49999999999999,73496,0.76,242609.7884619686,41473.77
NC,Swain County,19.3,36167.0,2011,15.7,66.1,9.8,63759289.0,5.75,70.42871428571428,14007,0.15,46237.010272488216,6026.345
NC,Transylvania County,16.2,41578.0,2011,9.408333333333333,66.1,9.8,63759289.0,5.75,72.05177351122681,32807,0.34,108295.68044617127,13954.655
NC,Tyrrell County,28.0,33430.0,2011,15.216666666666667,66.1,9.8,63759289.0,5.75,56.24114924797532,4337,0.04,14316.407050173584,1726.66
NC,Union County,10.6,61515.0,2011,9.108333333333333,66.1,9.8,63759289.0,5.75,70.99885835095138,204888,2.12,676333.8731141263,99164.195
NC,Vance County,25.6,33377.0,2011,14.883333333333333,66.1,9.8,63759289.0,5.75,56.68839028406751,45288,0.47,149495.37525668927,28865.005
NC,Wake County,11.6,62436.0,2011,7.833333333333332,66.1,9.8,63759289.0,5.75,70.77581475128645,928787,9.62,3065919.473117264,436298.33
NC,Warren County,25.5,33218.0,2011,13.933333333333335,66.1,9.8,63759289.0,5.75,57.0898562975486,20998,0.22,69314.25299505302,8706.815
NC,Washington County,23.4,33278.0,2011,16.916666666666668,66.1,9.8,63759289.0,5.75,56.28147995039272,12904,0.13,42596.01488942585,947941.995
NC,Watauga County,25.9,39168.0,2011,7.875,66.1,9.8,63759289.0,5.75,63.08056994818652,51626,0.53,170417.06948864687,22361.755
NC,Wayne County,21.9,39089.0,2011,9.041666666666666,66.1,9.8,63759289.0,5.75,62.90022892539725,124038,1.28,409448.58143634564,54214.485
NC,Wilkes County,24.5,34954.0,2011,11.766666666666667,66.1,9.8,63759289.0,5.75,58.151011029411755,68948,0.71,227596.87186888824,39189.15
NC,Wilson County,24.7,37166.0,2011,13.875,66.1,9.8,63759289.0,5.75,57.21568373298769,81155,0.84,267892.09457155573,35155.25
NC,Yadkin County,17.2,40983.0,2011,10.333333333333334,66.1,9.8,63759289.0,5.75,72.55520581113802,38342,0.4,126566.67722336997,16586.115
NC,Yancey County,20.3,36440.0,2011,11.333333333333336,66.1,9.8,63759289.0,5.75,58.827081138040036,17690,0.18,58394.567838960276,7530.575
NC,Alamance County,19.5,41394.0,2012,8.741666666666667,65.7,6.87,66824116.0,5.75,71.73585128356447,153265,1.57,525248.6461190324,79070.095
NC,Alexander County,17.1,39655.0,2012,9.791666666666666,65.7,6.87,66824116.0,5.75,71.92637124264024,36922,0.38,126533.98043915385,16580.46
NC,Alleghany County,21.0,34046.0,2012,10.675,65.7,6.87,66824116.0,5.75,58.62265193370166,10943,0.11,37502.338658405846,4891.575
NC,Anson County,26.8,32339.0,2012,11.175,65.7,6.87,66824116.0,5.75,57.813495720868985,26309,0.27,90162.572216394,11803.87
NC,Ashe County,20.2,34080.0,2012,10.683333333333334,65.7,6.87,66824116.0,5.75,58.71230437128982,26924,0.28,92270.21530100695,12035.725
NC,Avery County,22.7,34727.0,2012,10.908333333333333,65.7,6.87,66824116.0,5.75,58.33220927349368,17611,0.18,60353.98758230699,7741.695
NC,Beaufort County,19.0,38256.0,2012,10.85,65.7,6.87,66824116.0,5.75,69.15309882747069,47431,0.49,162548.97422158893,964007.85
NC,Bertie County,27.0,30414.0,2012,11.666666666666664,65.7,6.87,66824116.0,5.75,57.553448275862074,20494,0.21,70234.20711554139,8804.835
NC,Bladen County,25.5,32766.0,2012,13.016666666666667,65.7,6.87,66824116.0,5.75,57.082302033751624,34807,0.36,119285.744465241,15801.955
NC,Brunswick County,15.8,48624.0,2012,11.525,65.7,6.87,66824116.0,5.75,69.032021957914,112013,1.15,383875.4875394329,50604.71
NC,Buncombe County,17.7,43146.0,2012,7.433333333333334,65.7,6.87,66824116.0,5.75,70.93488063660477,243655,2.5,835020.7736282442,120266.77
NC,Burke County,19.1,38581.0,2012,10.1,65.7,6.87,66824116.0,5.75,72.30650684931506,89974,0.92,308346.4697479126,40557.66
NC,Cabarrus County,13.2,55531.0,2012,9.225,65.7,6.87,66824116.0,5.75,71.13010033444816,184340,1.89,631744.5954756953,93316.925
NC,Caldwell County,20.4,35127.0,2012,11.9,65.7,6.87,66824116.0,5.75,58.184210526315795,82081,0.84,281296.66996441653,46685.795
NC,Camden County,9.7,53563.0,2012,8.033333333333333,65.7,6.87,66824116.0,5.75,70.09417293233085,10003,0.1,34280.90044777791,4544.735
NC,Carteret County,15.4,48930.0,2012,9.166666666666666,65.7,6.87,66824116.0,5.75,71.44626865671644,67770,0.7,232251.98673856934,30263.675
NC,Caswell County,20.8,39615.0,2012,10.908333333333333,65.7,6.87,66824116.0,5.75,58.544362680683314,23042,0.24,78966.36090349882,10410.855
NC,Catawba County,18.5,42080.0,2012,10.391666666666667,65.7,6.87,66824116.0,5.75,72.35402365157195,154693,1.59,530142.490549646,79603.55
NC,Chatham County,12.7,55371.0,2012,8.033333333333333,65.7,6.87,66824116.0,5.75,70.62073954983924,64527,0.66,221138.02491190296,29064.815
NC,Cherokee County,25.1,31370.0,2012,11.225,65.7,6.87,66824116.0,5.75,57.94370268410186,27034,0.28,92647.19211288894,12069.655
NC,Chowan County,20.8,37458.0,2012,11.15,65.7,6.87,66824116.0,5.75,58.441158059467924,14695,0.15,50360.67500550799,6467.435
NC,Clay County,18.5,36871.0,2012,10.616666666666667,65.7,6.87,66824116.0,5.75,72.44556382369777,10654,0.11,36511.91776173407,4789.785
NC,Cleveland County,22.9,38265.0,2012,11.308333333333335,65.7,6.87,66824116.0,5.75,58.12989037758831,97317,1.0,333511.3854719987,53368.12
NC,Columbus County,25.3,33765.0,2012,12.55,65.7,6.87,66824116.0,5.75,57.31122853368561,57534,0.59,197172.58086198685,26103.48
NC,Craven County,16.4,47087.0,2012,9.716666666666667,65.7,6.87,66824116.0,5.75,71.80159540523293,105319,1.08,360934.73500545055,47745.165
NC,Cumberland County,17.0,45110.0,2012,10.775,65.7,6.87,66824116.0,5.75,68.9974797479748,329985,3.38,1130879.0297170843,159765.06
NC,Currituck County,12.5,54822.0,2012,8.766666666666667,65.7,6.87,66824116.0,5.75,70.85282131661442,24025,0.25,82335.16277695335,10772.775
NC,Dare County,10.7,51900.0,2012,13.066666666666665,65.7,6.87,66824116.0,5.75,68.6413744740533,34383,0.35,117832.67020853223,25070.5
NC,Davidson County,16.5,43824.0,2012,9.925,65.7,6.87,66824116.0,5.75,71.89725638599809,163040,1.67,558748.1764476368,83546.97
NC,Davie County,12.8,49984.0,2012,9.3,65.7,6.87,66824116.0,5.75,71.08642533936651,41281,0.42,141472.54337545935,18390.06
NC,Duplin County,23.6,36075.0,2012,9.35,65.7,6.87,66824116.0,5.75,62.351593323217,59449,0.61,203735.4044506597,27000.74
NC,Durham County,19.3,50889.0,2012,7.575,65.7,6.87,66824116.0,5.75,71.13990697674419,282659,2.9,968689.8969977463,137818.005
NC,Edgecombe County,28.1,32002.0,2012,14.641666666666667,65.7,6.87,66824116.0,5.75,56.0740105283681,55675,0.57,190801.67274118116,34367.32
NC,Forsyth County,21.2,43049.0,2012,9.083333333333334,65.7,6.87,66824116.0,5.75,62.520583379196474,357598,3.67,1225510.490685243,172249.415
NC,Franklin County,16.7,42346.0,2012,9.95,65.7,6.87,66824116.0,5.75,71.93508442776735,61405,0.63,210438.73757830678,27718.925
NC,Gaston County,17.8,41614.0,2012,10.708333333333334,65.7,6.87,66824116.0,5.75,69.04302835428237,207903,2.13,712496.4556427443,103921.935
NC,Gates County,17.4,44273.0,2012,7.858333333333332,65.7,6.87,66824116.0,5.75,71.11346090399208,11890,0.12,40747.76630251718,5240.3
NC,Graham County,22.5,32883.0,2012,18.133333333333333,65.7,6.87,66824116.0,5.75,55.65898277276457,8707,0.09,29839.4281914228,4064.06
NC,Granville County,19.9,46303.0,2012,8.183333333333334,65.7,6.87,66824116.0,5.75,71.49875370919881,57557,0.59,197251.40328628942,26112.905
NC,Greene County,27.1,35050.0,2012,8.816666666666666,65.7,6.87,66824116.0,5.75,62.37380510440836,21191,0.22,72622.86927810273,9061.195
NC,Guilford County,18.1,43299.0,2012,9.775,65.7,6.87,66824116.0,5.75,72.04717488789238,500514,5.13,1715292.4729300323,237515.655
NC,Halifax County,29.2,31253.0,2012,13.85,65.7,6.87,66824116.0,5.75,56.305807200929145,53732,0.55,184142.8914185747,24031.865
NC,Harnett County,18.9,44998.0,2012,10.875,65.7,6.87,66824116.0,5.75,69.1515113350126,122204,1.25,418800.6756293364,55226.73
NC,Haywood County,16.1,40022.0,2012,9.341666666666667,65.7,6.87,66824116.0,5.75,71.61159515230919,58640,0.6,200962.91135236397,26516.295
NC,Henderson County,14.2,45168.0,2012,7.691666666666666,65.7,6.87,66824116.0,5.75,70.68918918918921,107768,1.11,369327.6096627142,58272.89
NC,Hertford County,30.5,31861.0,2012,11.033333333333333,65.7,6.87,66824116.0,5.75,57.59767255216694,24600,0.25,84305.72338451831,10983.895
NC,Hoke County,20.7,44717.0,2012,10.933333333333335,65.7,6.87,66824116.0,5.75,58.54552160168599,50483,0.52,173008.36722035112,22640.735
NC,Hyde County,24.3,35301.0,2012,14.058333333333335,65.7,6.87,66824116.0,5.75,56.79404736041714,5689,0.06,19496.55529815141,2759.64
NC,Iredell County,14.4,49666.0,2012,10.166666666666666,65.7,6.87,66824116.0,5.75,71.65929443690638,162670,1.67,557480.1635349428,83407.48
NC,Jackson County,22.4,37049.0,2012,10.85,65.7,6.87,66824116.0,5.75,58.39052631578948,40636,0.42,139262.0884330604,27570.01
NC,Johnston County,16.8,48773.0,2012,8.625,65.7,6.87,66824116.0,5.75,71.3991150442478,174383,1.79,597621.3398765225,88772.19
NC,Jones County,20.1,35159.0,2012,10.175,65.7,6.87,66824116.0,5.75,72.45532617671347,10071,0.1,34513.94065875951,4563.585
NC,Lee County,17.8,43424.0,2012,11.633333333333333,65.7,6.87,66824116.0,5.75,69.21766704416761,59240,0.61,203019.14850808392,36161.84
NC,Lenoir County,23.6,35634.0,2012,10.05,65.7,6.87,66824116.0,5.75,62.17578008915305,59114,0.61,202587.33870538272,26685.945
NC,Lincoln County,14.6,47799.0,2012,9.841666666666667,65.7,6.87,66824116.0,5.75,71.57882713944767,78729,0.81,269809.1583877944,35360.715
NC,McDowell County,20.2,36584.0,2012,11.075,65.7,6.87,66824116.0,5.75,58.54684252597922,44999,0.46,154214.3596170707,19945.185
NC,Macon County,20.4,36438.0,2012,10.9,65.7,6.87,66824116.0,5.75,58.59584664536742,33806,0.35,115855.25547711487,957274.63
NC,Madison County,19.9,37644.0,2012,9.983333333333333,65.7,6.87,66824116.0,5.75,72.34813162297827,20882,0.21,71563.90714290696,8948.095
NC,Martin County,24.7,33159.0,2012,12.3,65.7,6.87,66824116.0,5.75,57.48891891891893,23845,0.24,81718.29163023736,10704.915
NC,Mecklenburg County,16.1,55392.0,2012,8.95,65.7,6.87,66824116.0,5.75,71.45229540918164,967063,9.92,3314184.787536684,469153.88
NC,Mitchell County,20.0,36210.0,2012,12.525,65.7,6.87,66824116.0,5.75,69.5508839354343,15330,0.16,52536.85932864495,16133.715
NC,Montgomery County,23.6,35272.0,2012,10.833333333333336,65.7,6.87,66824116.0,5.75,58.275024201355286,27522,0.28,94319.5983328745,12256.27
NC,Moore County,16.0,49670.0,2012,9.016666666666667,65.7,6.87,66824116.0,5.75,71.46682211858761,90191,0.93,309090.142185898,50059.945
NC,Nash County,20.8,40937.0,2012,11.8,65.7,6.87,66824116.0,5.75,58.17116564417178,95187,0.98,326211.7435691928,52574.535
NC,New Hanover County,15.9,50890.0,2012,8.841666666666667,65.7,6.87,66824116.0,5.75,71.38201414617717,209045,2.14,716410.1603624646,104532.675
NC,Northampton County,31.8,31217.0,2012,11.741666666666667,65.7,6.87,66824116.0,5.75,57.12465071770336,21285,0.22,72945.01309916553,9281.74
NC,Onslow County,14.9,44263.0,2012,8.191666666666666,65.7,6.87,66824116.0,5.75,70.98570913027787,190678,1.96,653465.3139639505,95852.25
NC,Orange County,16.4,53026.0,2012,6.266666666666668,65.7,6.87,66824116.0,5.75,70.23411764705882,137817,1.41,472307.3934830959,72123.87
NC,Pamlico County,17.3,41004.0,2012,9.25,65.7,6.87,66824116.0,5.75,71.72730696798493,13019,0.13,44616.919217196904,5847.27
NC,Pasquotank County,17.8,43935.0,2012,10.275,65.7,6.87,66824116.0,5.75,72.21451469278719,40378,0.41,138377.9064561008,18052.645
NC,Pender County,19.3,43318.0,2012,10.683333333333334,65.7,6.87,66824116.0,5.75,69.13838243468594,53714,0.55,184081.2043039031,24026.21
NC,Perquimans County,17.8,42494.0,2012,10.675,65.7,6.87,66824116.0,5.75,69.03652326602283,13587,0.14,46563.490391278465,6058.39
NC,Person County,16.2,42546.0,2012,11.3,65.7,6.87,66824116.0,5.75,69.02836363636364,39175,0.4,134255.1509588823,17604.015
NC,Pitt County,24.0,39343.0,2012,9.333333333333334,65.7,6.87,66824116.0,5.75,62.34,172980,1.77,592813.1719940641,88069.085
NC,Polk County,18.3,41719.0,2012,8.691666666666666,65.7,6.87,66824116.0,5.75,71.59283729546156,20249,0.21,69394.5769436224,8714.355
NC,Randolph County,17.9,41815.0,2012,10.183333333333334,65.7,6.87,66824116.0,5.75,72.19074183976261,142270,1.46,487568.1002404642,73963.63
NC,Richmond County,24.6,30726.0,2012,13.7,65.7,6.87,66824116.0,5.75,56.900522193211486,46359,0.48,158875.16383670262,20929.155
NC,Robeson County,34.7,29965.0,2012,13.55,65.7,6.87,66824116.0,5.75,55.95523316062177,135462,1.39,464236.66264689504,70598.905
NC,Rockingham County,19.1,37577.0,2012,11.541666666666664,65.7,6.87,66824116.0,5.75,69.29715800924667,92691,0.95,317657.7970013978,42041.155
NC,Rowan County,19.2,40400.0,2012,11.125,65.7,6.87,66824116.0,5.75,69.22184666117066,137511,1.41,471258.71253367874,72018.31
NC,Rutherford County,18.2,34193.0,2012,13.5,65.7,6.87,66824116.0,5.75,69.57539432176657,67215,0.69,230349.96736952837,30058.21
NC,Sampson County,21.9,37420.0,2012,9.566666666666666,65.7,6.87,66824116.0,5.75,62.370921610169496,63708,0.65,218331.26119434522,38191.985
NC,Scotland County,30.7,31704.0,2012,17.541666666666668,65.7,6.87,66824116.0,5.75,54.536845741924346,36093,0.37,123692.94610233411,16278.86
NC,Stanly County,17.2,42816.0,2012,10.183333333333334,65.7,6.87,66824116.0,5.75,72.09634814363969,60462,0.62,207207.01818190023,27372.085
NC,Stokes County,17.8,42272.0,2012,9.533333333333333,65.7,6.87,66824116.0,5.75,71.90829268292683,46731,0.48,160150.030873249,21255.26
NC,Surry County,18.6,36934.0,2012,9.875,65.7,6.87,66824116.0,5.75,72.1503950834065,73295,0.75,251186.50388082396,33160.92
NC,Swain County,20.9,36280.0,2012,15.108333333333333,65.7,6.87,66824116.0,5.75,56.930803054848425,14053,0.14,48160.50124888763,6235.58
NC,Transylvania County,15.8,40642.0,2012,8.908333333333333,65.7,6.87,66824116.0,5.75,71.39652613827994,32835,0.34,112527.57834677474,14408.94
NC,Tyrrell County,28.9,30728.0,2012,14.333333333333336,65.7,6.87,66824116.0,5.75,56.118658442559756,4122,0.04,14126.349259796116,2180.945
NC,Union County,11.6,61260.0,2012,8.05,65.7,6.87,66824116.0,5.75,70.45216284987278,208069,2.13,713065.3479224935,104172.64
NC,Vance County,25.8,34371.0,2012,13.825,65.7,6.87,66824116.0,5.75,56.69848580441641,45093,0.46,154536.50343813348,19986.655
NC,Wake County,11.6,64107.0,2012,7.316666666666666,65.7,6.87,66824116.0,5.75,70.18669603524229,952060,9.77,3262768.577457906,462563.92
NC,Warren County,25.4,33068.0,2012,12.75,65.7,6.87,66824116.0,5.75,57.21114023591088,20764,0.21,71159.51383561538,8908.51
NC,Washington County,27.4,32545.0,2012,15.708333333333336,65.7,6.87,66824116.0,5.75,55.715658225401114,12662,0.13,43393.45810954353,5524.935
NC,Watauga County,29.5,38563.0,2012,7.558333333333334,65.7,6.87,66824116.0,5.75,62.6916235664493,52062,0.53,178419.69800182083,23411.7
NC,Wayne County,23.4,38776.0,2012,8.683333333333334,65.7,6.87,66824116.0,5.75,62.5334025974026,124559,1.28,426871.4064655372,56755.465
NC,Wilkes County,19.9,35362.0,2012,10.625,65.7,6.87,66824116.0,5.75,72.62669942669943,68906,0.71,236145.12908673246,31343.78
NC,Wilson County,23.8,37440.0,2012,13.3,65.7,6.87,66824116.0,5.75,57.16792452830189,81396,0.83,278949.1325449696,37006.32
NC,Yadkin County,19.3,40012.0,2012,9.416666666666666,65.7,6.87,66824116.0,5.75,72.02878699941962,38144,0.39,130721.85011297018,17038.515
NC,Yancey County,20.3,36019.0,2012,10.941666666666665,65.7,6.87,66824116.0,5.75,58.59039743931716,17624,0.18,60398.539387347584,7743.58
NC,Alamance County,19.8,43001.0,2013,7.041666666666668,63.95,6.9,59423912.0,5.75,69.14434958087551,154162,1.57,465335.58956760186,70719.545
NC,Alexander County,14.0,46064.0,2013,7.541666666666668,63.95,6.9,59423912.0,5.75,68.85135396518375,37012,0.38,111720.14401133925,14324.115
NC,Alleghany County,21.2,37086.0,2013,8.525,63.95,6.9,59423912.0,5.75,60.90996635828427,10903,0.11,32910.535236021606,4395.82
NC,Anson County,28.8,33443.0,2013,9.191666666666666,63.95,6.9,59423912.0,5.75,56.9821561745997,25957,0.26,78350.7991489877,10342.995
NC,Ashe County,22.4,35155.0,2013,8.941666666666666,63.95,6.9,59423912.0,5.75,57.55935921297528,26840,0.27,81016.12085983857,10629.515
NC,Avery County,20.4,34933.0,2013,8.716666666666667,63.95,6.9,59423912.0,5.75,60.896422438465954,17654,0.18,53288.323310714986,6787.885
NC,Beaufort County,20.5,39043.0,2013,9.233333333333333,63.95,6.9,59423912.0,5.75,57.583968609865465,47382,0.48,143021.82707082233,18552.17
NC,Bertie County,26.6,31610.0,2013,9.783333333333333,63.95,6.9,59423912.0,5.75,56.79736601007789,20326,0.21,61353.71358409385,7843.485
NC,Bladen County,27.1,33971.0,2013,11.208333333333336,63.95,6.9,59423912.0,5.75,56.02102458124864,34618,0.35,104493.89239664277,22972.495
NC,Brunswick County,16.1,47799.0,2013,9.525,63.95,6.9,59423912.0,5.75,66.94224390243903,114922,1.17,346890.2623492686,45577.415
NC,Buncombe County,15.7,45738.0,2013,5.825,63.95,6.9,59423912.0,5.75,68.19866434378629,246807,2.51,744983.0753000812,108470.44
NC,Burke County,20.6,36150.0,2013,8.05,63.95,6.9,59423912.0,5.75,61.05593368237348,89354,0.91,269713.65362555947,35351.29
NC,Cabarrus County,12.1,55046.0,2013,7.383333333333333,63.95,6.9,59423912.0,5.75,68.53537211291703,187240,1.9,565181.0160132702,1026740.65
NC,Caldwell County,18.3,34811.0,2013,9.3,63.95,6.9,59423912.0,5.75,67.03315217391305,82048,0.83,247660.60671788506,42199.495
NC,Camden County,9.5,60537.0,2013,6.891666666666668,63.95,6.9,59423912.0,5.75,67.94415353329944,10116,0.1,30534.988026010695,13564.46
NC,Carteret County,15.2,46227.0,2013,7.608333333333332,63.95,6.9,59423912.0,5.75,69.0203690171721,68388,0.69,206428.1100358659,27289.145
NC,Caswell County,25.5,37122.0,2013,8.733333333333333,63.95,6.9,59423912.0,5.75,60.69732229795521,23093,0.23,69705.85987392892,8744.515
NC,Catawba County,16.5,43777.0,2013,8.258333333333333,63.95,6.9,59423912.0,5.75,69.45370245708516,154965,1.57,467759.43252775277,71633.77
NC,Chatham County,15.6,56981.0,2013,6.1,63.95,6.9,59423912.0,5.75,68.3352534562212,65243,0.66,196934.97664897348,26071.435
NC,Cherokee County,22.5,34476.0,2013,8.941666666666666,63.95,6.9,59423912.0,5.75,57.55124569308243,27125,0.28,81876.3889092072,10716.225
NC,Chowan County,22.2,39143.0,2013,9.558333333333334,63.95,6.9,59423912.0,5.75,57.26844660194175,14668,0.15,44275.12894083875,5815.225
NC,Clay County,19.3,37078.0,2013,8.491666666666667,63.95,6.9,59423912.0,5.75,69.84706146926537,10597,0.11,31986.87901459424,4292.145
NC,Cleveland County,19.6,40528.0,2013,9.225,63.95,6.9,59423912.0,5.75,67.08633998265395,96873,0.98,292409.6377069725,38646.27
NC,Columbus County,25.3,35026.0,2013,9.983333333333333,63.95,6.9,59423912.0,5.75,56.791426547000476,57080,0.58,172295.0886244257,31990.335
NC,Craven County,16.6,45022.0,2013,8.416666666666666,63.95,6.9,59423912.0,5.75,69.53494337108594,104285,1.06,314782.64395932434,41722.59
NC,Cumberland County,18.0,44038.0,2013,9.366666666666667,63.95,6.9,59423912.0,5.75,67.03038976857489,332997,3.38,1005146.244335457,142792.52
NC,Currituck County,11.7,57577.0,2013,7.6416666666666675,63.95,6.9,59423912.0,5.75,68.57253339077985,24253,0.25,73207.30175907843,9315.67
NC,Dare County,11.1,52083.0,2013,11.141666666666667,63.95,6.9,59423912.0,5.75,66.73019857624578,34810,0.35,105073.44139832268,13607.815
NC,Davidson County,19.3,40424.0,2013,7.958333333333332,63.95,6.9,59423912.0,5.75,69.58482115560989,163295,1.66,492903.40744438674,74546.095
